,Date,Open,High,Low,Close*,Adj Close**,Volume
4290,"May 10, 2005",10382.94,10382.94,10250.23,10281.11,10281.11,234910000
4291,"May 09, 2005",10345.40,10384.86,10320.14,10384.34,10384.34,204600000
4292,"May 06, 2005",10339.71,10400.60,10339.64,10345.40,10345.40,230410000
4293,"May 05, 2005",10384.49,10405.77,10296.48,10340.38,10340.38,236460000
4294,"May 04, 2005",10255.25,10392.47,10255.25,10384.64,10384.64,275240000
4295,"May 03, 2005",10251.04,10304.54,10208.03,10256.95,10256.95,277710000
4296,"May 02, 2005",10192.00,10258.43,10188.07,10251.70,10251.70,239610000
4297,"Apr 29, 2005",10070.37,10196.36,10048.12,10192.51,10192.51,303790000
4298,"Apr 28, 2005",10194.58,10194.58,10070.14,10070.37,10070.37,279300000
4299,"Apr 27, 2005",10150.32,10219.56,10079.45,10198.80,10198.80,248390000
4300,"Apr 26, 2005",10240.99,10263.60,10150.99,10151.13,10151.13,255270000
4301,"Apr 25, 2005",10158.52,10260.20,10158.52,10242.47,10242.47,231210000
4302,"Apr 22, 2005",10218.60,10219.34,10069.92,10157.71,10157.71,273540000
4303,"Apr 21, 2005",10010.51,10218.60,10010.51,10218.60,10218.60,287550000
4304,"Apr 20, 2005",10131.18,10186.45,10000.46,10012.36,10012.36,323910000
4305,"Apr 19, 2005",10071.55,10156.53,10071.55,10127.41,10127.41,285960000
4306,"Apr 18, 2005",10088.54,10105.39,10020.93,10071.25,10071.25,301220000
4307,"Apr 15, 2005",10276.61,10278.53,10076.57,10087.51,10087.51,417360000
4308,"Apr 14, 2005",10403.71,10417.89,10273.43,10278.75,10278.75,303780000
4309,"Apr 13, 2005",10507.45,10521.06,10379.70,10403.93,10403.93,274850000
4310,"Apr 12, 2005",10448.63,10529.77,10360.92,10507.97,10507.97,267070000
4311,"Apr 11, 2005",10462.08,10482.18,10438.44,10448.56,10448.56,192720000
4312,"Apr 08, 2005",10546.32,10553.56,10460.46,10461.34,10461.34,201110000
4313,"Apr 07, 2005",10485.88,10557.11,10476.71,10546.32,10546.32,283340000
4314,"Apr 06, 2005",10453.45,10526.00,10453.38,10486.02,10486.02,237570000
4315,"Apr 05, 2005",10421.14,10476.49,10419.44,10458.46,10458.46,271690000
4316,"Apr 04, 2005",10401.71,10444.28,10356.71,10421.14,10421.14,293800000
4317,"Apr 01, 2005",10504.57,10568.93,10381.02,10404.30,10404.30,318810000
4318,"Mar 31, 2005",10541.59,10542.04,10490.38,10503.76,10503.76,259250000
4319,"Mar 30, 2005",10405.77,10544.18,10404.81,10540.93,10540.93,276060000
4320,"Mar 29, 2005",10485.65,10520.84,10396.24,10405.70,10405.70,301970000
4321,"Mar 28, 2005",10444.13,10533.55,10439.99,10485.65,10485.65,213820000
4322,"Mar 24, 2005",10457.06,10518.63,10442.87,10442.87,10442.87,238110000
4323,"Mar 23, 2005",10470.58,10497.42,10430.53,10456.02,10456.02,327490000
4324,"Mar 22, 2005",10565.39,10609.95,10470.28,10470.51,10470.51,308690000
4325,"Mar 21, 2005",10629.90,10630.49,10534.06,10565.39,10565.39,254560000
4326,"Mar 18, 2005",10627.83,10653.69,10557.04,10629.67,10629.67,531670000
4327,"Mar 17, 2005",10633.30,10658.64,10598.34,10626.35,10626.35,228160000
4328,"Mar 16, 2005",10741.63,10741.63,10612.38,10633.07,10633.07,278620000
4329,"Mar 15, 2005",10804.29,10838.65,10745.10,10745.10,10745.10,237710000
4330,"Mar 14, 2005",10773.92,10805.47,10754.41,10804.51,10804.51,237050000
4331,"Mar 11, 2005",10845.30,10872.35,10758.55,10774.36,10774.36,243050000
4332,"Mar 10, 2005",10806.28,10875.52,10780.35,10851.51,10851.51,224040000
4333,"Mar 09, 2005",10912.32,10923.18,10802.06,10805.62,10805.62,267970000
4334,"Mar 08, 2005",10935.60,10952.45,10900.13,10912.62,10912.62,205970000
4335,"Mar 07, 2005",10940.55,10984.46,10931.46,10936.86,10936.86,229120000
4336,"Mar 04, 2005",10834.51,10962.42,10834.29,10940.55,10940.55,240210000
4337,"Mar 03, 2005",10812.27,10869.17,10767.19,10833.03,10833.03,233480000
4338,"Mar 02, 2005",10825.68,10869.83,10774.29,10811.97,10811.97,235950000
4339,"Mar 01, 2005",10769.04,10849.14,10769.04,10830.00,10830.00,247210000
4340,"Feb 28, 2005",10842.05,10842.05,10730.47,10766.23,10766.23,288160000
4341,"Feb 25, 2005",10748.42,10845.60,10735.77,10841.60,10841.60,247140000
4342,"Feb 24, 2005",10672.24,10755.74,10647.34,10748.79,10748.79,257340000
4343,"Feb 23, 2005",10609.28,10700.69,10608.98,10673.79,10673.79,268490000
4344,"Feb 22, 2005",10783.38,10783.45,10610.54,10611.20,10611.20,340910000
4345,"Feb 18, 2005",10755.15,10792.02,10730.32,10785.22,10785.22,335660000
4346,"Feb 17, 2005",10835.03,10841.16,10752.34,10754.26,10754.26,257860000
4347,"Feb 16, 2005",10832.03,10853.43,10794.16,10834.88,10834.88,256940000
4348,"Feb 15, 2005",10791.06,10852.39,10779.31,10837.32,10837.32,241500000
4349,"Feb 14, 2005",10795.72,10802.29,10773.18,10791.13,10791.13,215370000
4350,"Feb 11, 2005",10742.92,10829.19,10703.43,10796.01,10796.01,263370000
4351,"Feb 10, 2005",10665.00,10763.94,10664.33,10749.61,10749.61,254150000
4352,"Feb 09, 2005",10717.76,10741.55,10660.42,10664.11,10664.11,310030000
4353,"Feb 08, 2005",10712.51,10744.51,10695.96,10724.63,10724.63,244710000
4354,"Feb 07, 2005",10715.76,10733.50,10699.73,10715.76,10715.76,218040000
4355,"Feb 04, 2005",10593.17,10723.89,10586.89,10716.13,10716.13,246270000
4356,"Feb 03, 2005",10592.21,10601.15,10550.09,10593.10,10593.10,229000000
4357,"Feb 02, 2005",10551.05,10616.37,10544.48,10596.79,10596.79,279860000
4358,"Feb 01, 2005",10489.72,10570.26,10489.64,10551.94,10551.94,283800000
4359,"Jan 31, 2005",10428.76,10510.19,10428.76,10489.94,10489.94,298060000
4360,"Jan 28, 2005",10470.58,10488.39,10386.56,10427.20,10427.20,358720000
4361,"Jan 27, 2005",10498.14,10498.14,10429.94,10467.40,10467.40,269690000
4362,"Jan 26, 2005",10463.19,10531.99,10463.19,10498.59,10498.59,247140000
4363,"Jan 25, 2005",10369.42,10509.83,10369.42,10461.56,10461.56,260720000
4364,"Jan 24, 2005",10393.58,10442.87,10368.61,10368.61,10368.61,259170000
4365,"Jan 21, 2005",10471.98,10512.18,10390.85,10392.99,10392.99,275680000
4366,"Jan 20, 2005",10538.90,10546.77,10457.94,10471.47,10471.47,242810000
4367,"Jan 19, 2005",10626.05,10626.28,10536.49,10539.97,10539.97,242250000
4368,"Jan 18, 2005",10554.23,10628.94,10500.58,10628.79,10628.79,267680000
4369,"Jan 14, 2005",10506.71,10567.01,10503.76,10558.00,10558.00,223070000
4370,"Jan 13, 2005",10617.41,10618.15,10485.73,10505.83,10505.83,271180000
4371,"Jan 12, 2005",10561.32,10622.88,10499.47,10617.78,10617.78,293140000
4372,"Jan 11, 2005",10619.77,10619.77,10531.54,10556.22,10556.22,292050000
4373,"Jan 10, 2005",10603.44,10663.74,10582.38,10621.03,10621.03,279500000
4374,"Jan 07, 2005",10624.80,10653.25,10571.74,10603.96,10603.96,283770000
4375,"Jan 06, 2005",10593.19,10667.58,10589.33,10622.88,10622.88,232850000
4376,"Jan 05, 2005",10629.53,10684.43,10597.75,10597.83,10597.83,263550000
4377,"Jan 04, 2005",10727.81,10769.56,10605.15,10630.78,10630.78,293280000
4378,"Jan 03, 2005",10783.75,10867.39,10710.07,10729.43,10729.43,270620000
4379,"Dec 31, 2004",10800.30,10832.52,10781.01,10783.01,10783.01,141140000
4380,"Dec 30, 2004",10829.12,10850.18,10799.71,10800.30,10800.30,146210000
4381,"Dec 29, 2004",10853.72,10853.72,10795.57,10829.19,10829.19,162830000
4382,"Dec 28, 2004",10776.06,10859.04,10773.92,10854.54,10854.54,169870000
4383,"Dec 27, 2004",10828.01,10868.07,10776.13,10776.13,10776.13,170140000
4384,"Dec 23, 2004",10815.00,10864.67,10809.53,10827.12,10827.12,193270000
4385,"Dec 22, 2004",10752.34,10822.68,10739.19,10815.89,10815.89,252910000
4386,"Dec 21, 2004",10661.89,10765.27,10661.89,10759.43,10759.43,294880000
4387,"Dec 20, 2004",10652.14,10735.27,10652.07,10661.60,10661.60,298650000
4388,"Dec 17, 2004",10704.83,10739.33,10641.88,10649.92,10649.92,619180000
4389,"Dec 16, 2004",10691.71,10726.85,10661.67,10705.64,10705.64,293600000
4390,"Dec 15, 2004",10675.71,10706.16,10636.47,10691.45,10691.45,305010000
4391,"Dec 14, 2004",10640.53,10695.07,10621.03,10676.45,10676.45,303800000
4392,"Dec 13, 2004",10543.44,10642.53,10543.21,10638.32,10638.32,257530000
4393,"Dec 10, 2004",10552.16,10575.58,10522.68,10543.22,10543.22,242290000
4394,"Dec 09, 2004",10492.45,10562.51,10418.63,10552.82,10552.82,278740000
4395,"Dec 08, 2004",10438.77,10506.85,10438.66,10494.23,10494.23,247020000
4396,"Dec 07, 2004",10546.80,10567.16,10440.36,10440.58,10440.58,258710000
4397,"Dec 06, 2004",10591.32,10591.99,10526.82,10547.06,10547.06,218660000
4398,"Dec 03, 2004",10597.90,10643.05,10560.58,10592.21,10592.21,286270000
4399,"Dec 02, 2004",10590.44,10629.16,10544.77,10585.12,10585.12,296050000
4400,"Dec 01, 2004",10425.80,10590.22,10425.76,10590.22,10590.22,307970000
4401,"Nov 30, 2004",10475.27,10483.14,10428.02,10428.02,10428.02,286900000
4402,"Nov 29, 2004",10520.64,10557.41,10417.08,10475.90,10475.90,247670000
4403,"Nov 26, 2004",10518.69,10543.29,10508.56,10522.23,10522.23,91510000
4404,"Nov 24, 2004",10493.86,10527.40,10482.26,10520.31,10520.31,204070000
4405,"Nov 23, 2004",10486.69,10514.99,10436.38,10492.60,10492.60,254780000
4406,"Nov 22, 2004",10455.73,10508.04,10432.01,10489.42,10489.42,240410000
4407,"Nov 19, 2004",10571.63,10573.74,10438.58,10456.91,10456.91,275340000
4408,"Nov 18, 2004",10549.20,10585.26,10547.39,10572.55,10572.55,242230000
4409,"Nov 17, 2004",10481.83,10602.85,10481.83,10549.57,10549.57,295230000
4410,"Nov 16, 2004",10549.79,10549.79,10477.95,10487.65,10487.65,237060000
4411,"Nov 15, 2004",10541.89,10563.02,10517.13,10550.24,10550.24,266460000
4412,"Nov 12, 2004",10469.21,10539.60,10460.40,10539.01,10539.01,322250000
4413,"Nov 11, 2004",10386.95,10486.65,10386.95,10469.84,10469.84,254080000
4414,"Nov 10, 2004",10378.59,10439.40,10378.59,10385.48,10385.48,281290000
4415,"Nov 09, 2004",10387.62,10427.81,10368.59,10386.37,10386.37,248430000
4416,"Nov 08, 2004",10385.15,10405.69,10361.44,10391.31,10391.31,258040000
4417,"Nov 05, 2004",10317.05,10416.67,10316.98,10387.54,10387.54,325770000
4418,"Nov 04, 2004",10132.48,10318.23,10127.98,10314.76,10314.76,365770000
4419,"Nov 03, 2004",10037.50,10215.51,10037.43,10137.05,10137.05,332790000
4420,"Nov 02, 2004",10053.87,10132.99,10011.18,10035.73,10035.73,369480000
4421,"Nov 01, 2004",10028.73,10076.59,10010.15,10054.39,10054.39,267040000
4422,"Oct 29, 2004",10004.69,10044.14,9990.83,10027.47,10027.47,262950000
4423,"Oct 28, 2004",9998.94,10044.95,9952.48,10004.54,10004.54,254490000
4424,"Oct 27, 2004",9888.25,10018.55,9841.95,10002.03,10002.03,256200000
4425,"Oct 26, 2004",9750.59,9888.48,9749.55,9888.48,9888.48,273770000
4426,"Oct 25, 2004",9757.22,9777.87,9708.40,9749.99,9749.99,233370000
4427,"Oct 22, 2004",9863.85,9883.25,9753.02,9757.81,9757.81,258220000
4428,"Oct 21, 2004",9884.65,9903.15,9800.87,9865.76,9865.76,272050000
4429,"Oct 20, 2004",9895.19,9895.70,9804.19,9886.93,9886.93,272670000
4430,"Oct 19, 2004",9958.38,10020.55,9894.89,9897.62,9897.62,264220000
4431,"Oct 18, 2004",9932.98,9960.15,9861.63,9956.32,9956.32,227840000
4432,"Oct 15, 2004",9895.63,9982.71,9895.55,9933.38,9933.38,317590000
4433,"Oct 14, 2004",10002.54,10003.36,9875.13,9894.45,9894.45,268650000
4434,"Oct 13, 2004",10085.21,10127.17,9957.79,10002.33,10002.33,276800000
4435,"Oct 12, 2004",10080.42,10102.33,10017.15,10077.18,10077.18,215820000
4436,"Oct 11, 2004",10056.09,10098.78,10056.09,10081.97,10081.97,157180000
4437,"Oct 08, 2004",10124.11,10148.04,10036.32,10055.20,10055.20,228590000
4438,"Oct 07, 2004",10239.84,10240.95,10124.52,10125.40,10125.40,275340000
4439,"Oct 06, 2004",10170.70,10240.14,10157.99,10239.92,10239.92,232020000
4440,"Oct 05, 2004",10216.76,10221.11,10158.07,10177.68,10177.68,224410000
4441,"Oct 04, 2004",10191.40,10270.37,10191.40,10216.54,10216.54,253190000
4442,"Oct 01, 2004",10082.04,10198.62,10082.04,10192.65,10192.65,267550000
4443,"Sep 30, 2004",10136.38,10142.94,10038.90,10080.27,10080.27,377130000
4444,"Sep 29, 2004",10056.75,10136.24,10050.56,10136.24,10136.24,218540000
4445,"Sep 28, 2004",9989.73,10099.52,9977.92,10077.40,10077.40,232170000
4446,"Sep 27, 2004",10046.65,10046.65,9985.37,9988.54,9988.54,198710000
4447,"Sep 24, 2004",10039.42,10081.30,10034.85,10047.24,10047.24,204060000
4448,"Sep 23, 2004",10108.29,10108.74,10031.16,10038.90,10038.90,222620000
4449,"Sep 22, 2004",10244.05,10244.05,10097.37,10109.18,10109.18,240390000
4450,"Sep 21, 2004",10204.52,10270.52,10200.25,10244.93,10244.93,223840000
4451,"Sep 20, 2004",10283.87,10283.87,10187.19,10204.89,10204.89,222360000
4452,"Sep 17, 2004",10245.82,10314.76,10245.74,10284.46,10284.46,295880000
4453,"Sep 16, 2004",10231.59,10281.88,10228.64,10244.49,10244.49,173240000
4454,"Sep 15, 2004",10316.90,10317.05,10228.78,10231.36,10231.36,203740000
4455,"Sep 14, 2004",10315.13,10340.13,10303.41,10318.16,10318.16,186180000
4456,"Sep 13, 2004",10306.65,10348.39,10292.57,10314.76,10314.76,203200000
4457,"Sep 10, 2004",10289.47,10321.92,10237.78,10313.07,10313.07,217580000
4458,"Sep 09, 2004",10314.69,10337.33,10269.49,10289.10,10289.10,223160000
4459,"Sep 08, 2004",10342.42,10361.22,10305.18,10313.36,10313.36,222220000
4460,"Sep 07, 2004",10261.52,10363.36,10261.45,10342.79,10342.79,204530000
4461,"Sep 03, 2004",10277.82,10321.77,10260.20,10260.20,10260.20,215670000
4462,"Sep 02, 2004",10168.39,10301.49,10162.05,10290.28,10290.28,181200000
4463,"Sep 01, 2004",10170.12,10208.27,10110.65,10168.46,10168.46,171950000
4464,"Aug 31, 2004",10121.97,10173.92,10074.22,10173.92,10173.92,163580000
4465,"Aug 30, 2004",10193.83,10196.78,10122.52,10122.52,10122.52,114850000
4466,"Aug 27, 2004",10174.07,10211.25,10166.69,10195.01,10195.01,114580000
4467,"Aug 26, 2004",10181.07,10193.54,10155.86,10173.41,10173.41,131960000
4468,"Aug 25, 2004",10098.49,10199.21,10068.11,10181.74,10181.74,172570000
4469,"Aug 24, 2004",10074.89,10146.79,10062.13,10098.63,10098.63,143050000
4470,"Aug 23, 2004",10111.10,10131.08,10067.97,10073.05,10073.05,144500000
4471,"Aug 20, 2004",10040.81,10126.88,10012.51,10110.14,10110.14,209750000
4472,"Aug 19, 2004",10082.78,10082.78,9989.87,10040.82,10040.82,162780000
4473,"Aug 18, 2004",9964.22,10083.15,9934.05,10083.15,10083.15,187150000
4474,"Aug 17, 2004",9955.50,10023.94,9952.11,9972.83,9972.83,186120000
4475,"Aug 16, 2004",9825.35,9967.08,9825.35,9954.55,9954.55,176390000
4476,"Aug 13, 2004",9814.11,9854.92,9783.91,9825.35,9825.35,182590000
4477,"Aug 12, 2004",9936.48,9936.48,9808.54,9814.59,9814.59,248090000
4478,"Aug 11, 2004",9931.24,9954.18,9841.36,9938.32,9938.32,182920000
4479,"Aug 10, 2004",9815.55,9944.67,9815.47,9944.67,9944.67,167590000
4480,"Aug 09, 2004",9816.14,9858.68,9811.12,9814.66,9814.66,148320000
4481,"Aug 06, 2004",9960.67,9960.74,9793.05,9815.33,9815.33,215870000
4482,"Aug 05, 2004",10127.10,10129.09,9955.73,9963.03,9963.03,178250000
4483,"Aug 04, 2004",10117.96,10162.42,10068.11,10126.51,10126.51,157430000
4484,"Aug 03, 2004",10178.27,10178.28,10102.84,10120.24,10120.24,190880000
4485,"Aug 02, 2004",10138.45,10203.56,10101.36,10179.16,10179.16,177330000
4486,"Jul 30, 2004",10129.12,10149.65,10086.32,10139.71,10139.71,197240000
4487,"Jul 29, 2004",10115.52,10163.01,10084.84,10129.24,10129.24,215050000
4488,"Jul 28, 2004",10084.03,10146.86,9994.22,10117.07,10117.07,223560000
4489,"Jul 27, 2004",9963.54,10103.13,9963.54,10085.14,10085.14,236270000
4490,"Jul 26, 2004",9964.71,10003.80,9913.92,9961.92,9961.92,221240000
4491,"Jul 23, 2004",10045.46,10045.47,9931.77,9962.22,9962.22,238540000
4492,"Jul 22, 2004",10047.60,10073.49,9946.88,10050.33,10050.33,247870000
4493,"Jul 21, 2004",10156.30,10237.12,10045.61,10046.13,10046.13,277570000
4494,"Jul 20, 2004",10094.43,10155.63,10072.68,10149.07,10149.07,197640000
4495,"Jul 19, 2004",10140.95,10148.63,10063.31,10094.06,10094.06,198380000
4496,"Jul 16, 2004",10162.34,10238.37,10135.13,10139.78,10139.78,267310000
4497,"Jul 15, 2004",10208.20,10235.65,10162.94,10163.16,10163.16,231930000
4498,"Jul 14, 2004",10232.84,10286.89,10172.39,10208.80,10208.80,298900000
4499,"Jul 13, 2004",10238.37,10257.10,10230.63,10247.59,10247.59,160630000
4500,"Jul 12, 2004",10211.75,10257.10,10162.18,10238.22,10238.22,155520000
4501,"Jul 09, 2004",10173.12,10239.25,10173.12,10213.22,10213.22,161230000
4502,"Jul 08, 2004",10238.52,10263.73,10166.25,10171.56,10171.56,181790000
4503,"Jul 07, 2004",10211.92,10266.61,10199.29,10240.29,10240.29,179940000
4504,"Jul 06, 2004",10280.26,10280.26,10191.40,10219.34,10219.34,180070000
4505,"Jul 02, 2004",10334.00,10334.08,10264.92,10282.83,10282.83,146600000
4506,"Jul 01, 2004",10434.00,10448.09,10274.51,10334.16,10334.16,234900000
4507,"Jun 30, 2004",10413.43,10471.24,10375.67,10435.48,10435.48,227800000
4508,"Jun 29, 2004",10356.35,10429.13,10341.68,10413.43,10413.43,180210000
4509,"Jun 28, 2004",10377.52,10464.38,10337.70,10357.09,10357.09,231100000
4510,"Jun 25, 2004",10444.24,10487.54,10369.92,10371.84,10371.84,308250000
4511,"Jun 24, 2004",10477.43,10487.46,10433.56,10443.81,10443.81,214330000
4512,"Jun 23, 2004",10395.14,10498.67,10323.32,10479.57,10479.57,210770000
4513,"Jun 22, 2004",10370.21,10401.18,10307.25,10395.07,10395.07,203470000
4514,"Jun 21, 2004",10417.82,10440.05,10363.36,10371.47,10371.47,175300000
4515,"Jun 18, 2004",10375.82,10437.90,10358.00,10416.41,10416.41,300680000
4516,"Jun 17, 2004",10378.59,10390.01,10338.13,10377.52,10377.52,169820000
4517,"Jun 16, 2004",10380.23,10393.42,10355.51,10379.58,10379.58,153020000
4518,"Jun 15, 2004",10336.51,10428.05,10336.51,10380.43,10380.43,223780000
4519,"Jun 14, 2004",10401.23,10401.30,10307.05,10334.73,10334.73,166530000
4520,"Jun 10, 2004",10367.80,10410.95,10367.80,10410.10,10410.10,154090000
4521,"Jun 09, 2004",10431.10,10431.32,10364.96,10368.44,10368.44,175090000
4522,"Jun 08, 2004",10389.41,10432.81,10353.05,10432.52,10432.52,170220000
4523,"Jun 07, 2004",10243.31,10391.15,10243.31,10391.08,10391.08,172490000
4524,"Jun 04, 2004",10196.83,10302.08,10196.69,10242.82,10242.82,161190000
4525,"Jun 03, 2004",10261.85,10281.92,10193.78,10195.91,10195.91,162840000
4526,"Jun 02, 2004",10199.78,10288.81,10197.06,10262.97,10262.97,183540000
4527,"Jun 01, 2004",10187.18,10214.57,10134.86,10202.65,10202.65,166590000
4528,"May 28, 2004",10205.83,10216.63,10172.77,10188.45,10188.45,159560000
4529,"May 27, 2004",10109.89,10222.24,10109.89,10205.20,10205.20,186670000
4530,"May 26, 2004",10116.84,10128.84,10077.81,10109.89,10109.89,171700000
4531,"May 25, 2004",9958.08,10121.67,9915.86,10117.62,10117.62,213950000
4532,"May 24, 2004",9968.02,10045.45,9927.14,9958.43,9958.43,187000000
4533,"May 21, 2004",9939.34,10036.78,9939.27,9966.74,9966.74,180980000
4534,"May 20, 2004",9939.12,9970.64,9900.59,9937.64,9937.64,155570000
4535,"May 19, 2004",9962.55,10093.21,9933.11,9937.71,9937.71,227420000
4536,"May 18, 2004",9906.71,9987.04,9906.64,9968.51,9968.51,191770000
4537,"May 17, 2004",10009.92,10009.92,9862.77,9906.91,9906.91,199660000
4538,"May 14, 2004",10008.43,10065.68,9938.42,10012.87,10012.87,175180000
4539,"May 13, 2004",10044.31,10074.11,9970.93,10010.74,10010.74,215300000
4540,"May 12, 2004",10011.52,10048.21,9852.19,10045.16,10045.16,246410000
4541,"May 11, 2004",9989.24,10038.35,9974.05,10019.47,10019.47,223650000
4542,"May 10, 2004",10116.28,10116.28,9932.74,9990.02,9990.02,272130000
4543,"May 07, 2004",10240.62,10271.99,10114.86,10117.34,10117.34,228140000
4544,"May 06, 2004",10308.20,10308.20,10170.51,10241.26,10241.26,202690000
4545,"May 05, 2004",10316.98,10348.35,10291.08,10310.95,10310.95,172170000
4546,"May 04, 2004",10314.32,10386.32,10266.17,10317.20,10317.20,208020000
4547,"May 03, 2004",10227.27,10329.05,10227.13,10314.00,10314.00,198830000
4548,"Apr 30, 2004",10273.06,10333.87,10225.57,10225.57,10225.57,218010000
4549,"Apr 29, 2004",10339.41,10407.97,10219.18,10272.27,10272.27,231880000
4550,"Apr 28, 2004",10476.67,10476.95,10333.87,10342.60,10342.60,232090000
4551,"Apr 27, 2004",10445.38,10537.35,10441.75,10478.16,10478.16,213410000
4552,"Apr 26, 2004",10472.91,10512.79,10418.12,10444.73,10444.73,183040000
4553,"Apr 23, 2004",10463.11,10482.91,10410.60,10472.84,10472.84,277070000
4554,"Apr 22, 2004",10314.99,10496.61,10292.28,10461.20,10461.20,265740000
4555,"Apr 21, 2004",10311.87,10332.88,10250.48,10317.27,10317.27,232630000
4556,"Apr 20, 2004",10437.85,10487.67,10313.58,10314.50,10314.50,204710000
4557,"Apr 19, 2004",10451.62,10451.76,10399.47,10437.85,10437.85,173340000
4558,"Apr 16, 2004",10398.32,10460.06,10376.39,10451.97,10451.97,234660000
4559,"Apr 15, 2004",10377.95,10430.62,10322.16,10397.46,10397.46,262880000
4560,"Apr 14, 2004",10378.10,10415.28,10322.94,10377.95,10377.95,230460000
4561,"Apr 13, 2004",10516.05,10552.61,10361.99,10381.28,10381.28,202540000
4562,"Apr 12, 2004",10444.38,10526.27,10443.81,10515.56,10515.56,142190000
4563,"Apr 08, 2004",10482.77,10554.10,10393.91,10442.03,10442.03,187730000
4564,"Apr 07, 2004",10569.26,10569.26,10465.33,10480.15,10480.15,218040000
4565,"Apr 06, 2004",10553.76,10570.81,10505.11,10570.81,10570.81,175720000
4566,"Apr 05, 2004",10470.59,10558.66,10465.63,10558.37,10558.37,182130000
4567,"Apr 02, 2004",10375.33,10496.44,10375.33,10470.59,10470.59,243070000
4568,"Apr 01, 2004",10357.52,10419.04,10342.59,10373.33,10373.33,218660000
4569,"Mar 31, 2004",10380.89,10401.70,10314.89,10357.70,10357.70,207420000
4570,"Mar 30, 2004",10327.63,10387.26,10306.15,10381.70,10381.70,189060000
4571,"Mar 29, 2004",10212.91,10350.45,10212.91,10329.63,10329.63,197150000
4572,"Mar 26, 2004",10218.37,10271.78,10181.04,10212.97,10212.97,198830000
4573,"Mar 25, 2004",10049.56,10226.08,10049.49,10218.82,10218.82,216420000
4574,"Mar 24, 2004",10065.41,10108.15,10007.49,10048.23,10048.23,224310000
4575,"Mar 23, 2004",10066.67,10131.35,10047.41,10063.64,10063.64,215260000
4576,"Mar 22, 2004",10185.93,10186.15,10012.16,10064.75,10064.75,248930000
4577,"Mar 19, 2004",10295.85,10314.59,10182.60,10186.60,10186.60,261590000
4578,"Mar 18, 2004",10298.96,10328.82,10214.15,10295.78,10295.78,218820000
4579,"Mar 17, 2004",10184.67,10326.52,10184.30,10300.30,10300.30,181210000
4580,"Mar 16, 2004",10103.41,10221.11,10103.41,10184.67,10184.67,194560000
4581,"Mar 15, 2004",10238.45,10241.11,10092.47,10102.89,10102.89,219150000
4582,"Mar 12, 2004",10130.67,10241.19,10130.67,10240.08,10240.08,223350000
4583,"Mar 11, 2004",10288.85,10321.41,10120.38,10128.38,10128.38,292050000
4584,"Mar 10, 2004",10457.59,10473.86,10284.67,10296.89,10296.89,259000000
4585,"Mar 09, 2004",10529.52,10529.70,10424.07,10456.96,10456.96,246270000
4586,"Mar 08, 2004",10595.37,10634.29,10526.89,10529.48,10529.48,199300000
4587,"Mar 05, 2004",10582.59,10651.33,10524.59,10595.55,10595.55,266500000
4588,"Mar 04, 2004",10593.48,10603.25,10562.74,10588.00,10588.00,161050000
4589,"Mar 03, 2004",10588.59,10610.00,10550.14,10593.11,10593.11,188800000
4590,"Mar 02, 2004",10678.36,10678.36,10568.88,10591.48,10591.48,215580000
4591,"Mar 01, 2004",10582.25,10695.55,10582.22,10678.14,10678.14,185030000
4592,"Feb 27, 2004",10581.55,10652.36,10563.63,10583.92,10583.92,200050000
4593,"Feb 26, 2004",10598.14,10612.14,10539.33,10580.14,10580.14,223230000
4594,"Feb 25, 2004",10566.59,10615.56,10560.07,10601.62,10601.62,192420000
4595,"Feb 24, 2004",10609.55,10637.11,10521.70,10566.37,10566.37,225670000
4596,"Feb 23, 2004",10619.55,10644.96,10560.44,10609.62,10609.62,229950000
4597,"Feb 20, 2004",10666.29,10688.22,10580.66,10619.03,10619.03,220560000
4598,"Feb 19, 2004",10674.59,10753.63,10656.59,10664.73,10664.73,219890000
4599,"Feb 18, 2004",10706.68,10720.51,10646.96,10671.99,10671.99,164370000
4600,"Feb 17, 2004",10628.88,10735.25,10628.74,10714.88,10714.88,169730000
4601,"Feb 13, 2004",10696.22,10734.69,10604.14,10627.85,10627.85,244990000
4602,"Feb 12, 2004",10735.18,10735.29,10688.36,10694.07,10694.07,197560000
4603,"Feb 11, 2004",10605.48,10746.88,10572.59,10737.70,10737.70,277850000
4604,"Feb 10, 2004",10578.74,10626.66,10559.26,10613.85,10613.85,160590000
4605,"Feb 09, 2004",10592.00,10618.51,10564.44,10579.03,10579.03,160720000
4606,"Feb 06, 2004",10494.89,10593.40,10464.52,10593.03,10593.03,182880000
4607,"Feb 05, 2004",10469.33,10522.52,10453.55,10495.55,10495.55,187810000
4608,"Feb 04, 2004",10503.11,10524.22,10447.18,10470.74,10470.74,227760000
4609,"Feb 03, 2004",10499.48,10528.96,10457.11,10505.18,10505.18,183810000
4610,"Feb 02, 2004",10487.78,10568.96,10434.67,10499.18,10499.18,224800000
4611,"Jan 30, 2004",10510.22,10510.81,10438.96,10488.07,10488.07,208990000
4612,"Jan 29, 2004",10467.41,10522.59,10417.85,10510.29,10510.29,273970000
4613,"Jan 28, 2004",10610.07,10658.43,10437.78,10468.37,10468.37,247660000
4614,"Jan 27, 2004",10701.10,10701.77,10609.92,10609.92,10609.92,206560000
4615,"Jan 26, 2004",10568.00,10705.18,10561.85,10702.51,10702.51,186170000
