Date,Open,High,Low,Close,Adj Close,Volume
2004-01-27,400.554993,400.554993,400.554993,400.554993,400.554993,0
2004-01-28,400.554993,400.554993,400.554993,400.554993,400.554993,0
2004-01-29,410.880005,410.880005,410.880005,410.880005,410.880005,0
2004-01-30,404.628998,404.628998,404.628998,404.628998,404.628998,0
2004-02-02,413.350006,413.350006,413.350006,413.350006,413.350006,0
2004-02-03,418.502991,418.502991,418.502991,418.502991,418.502991,0
2004-02-04,427.279999,427.279999,427.279999,427.279999,427.279999,0
2004-02-05,431.606995,431.606995,431.606995,431.606995,431.606995,0
2004-02-06,426.721008,426.721008,426.721008,426.721008,426.721008,0
2004-02-09,435.744995,435.744995,435.744995,435.744995,435.744995,0
2004-02-10,437.518005,437.518005,437.518005,437.518005,437.518005,0
2004-02-11,437.795013,437.795013,437.795013,437.795013,437.795013,0
2004-02-12,437.377991,437.377991,437.377991,437.377991,437.377991,0
2004-02-13,432.927002,432.927002,432.927002,432.927002,432.927002,0
2004-02-16,442.479004,442.479004,442.479004,442.479004,442.479004,0
2004-02-17,447.411987,447.411987,447.411987,447.411987,447.411987,0
2004-02-18,451.890991,451.890991,451.890991,451.890991,451.890991,0
2004-02-19,452.246002,452.246002,452.246002,452.246002,452.246002,0
2004-02-20,454.707001,454.707001,454.707001,454.707001,454.707001,0
2004-02-23,446.384003,446.384003,446.384003,446.384003,446.384003,0
2004-02-24,444.183014,444.183014,444.183014,444.183014,444.183014,0
2004-02-25,435.933014,435.933014,435.933014,435.933014,435.933014,0
2004-02-26,436.122009,436.122009,436.122009,436.122009,436.122009,0
2004-02-27,442.138000,442.138000,442.138000,442.138000,442.138000,0
2004-03-01,448.968994,448.968994,448.968994,448.968994,448.968994,0
2004-03-02,447.166992,447.166992,447.166992,447.166992,447.166992,0
2004-03-03,440.643005,440.643005,440.643005,440.643005,440.643005,0
2004-03-04,443.985992,443.985992,443.985992,443.985992,443.985992,0
2004-03-05,440.967010,440.967010,440.967010,440.967010,440.967010,0
2004-03-08,430.544006,430.544006,430.544006,430.544006,430.544006,0
2004-03-09,427.802002,427.802002,427.802002,427.802002,427.802002,0
2004-03-10,437.506012,437.506012,437.506012,437.506012,437.506012,0
2004-03-11,443.178009,443.178009,443.178009,443.178009,443.178009,0
2004-03-12,442.677002,442.677002,442.677002,442.677002,442.677002,0
2004-03-15,451.540009,451.540009,451.540009,451.540009,451.540009,0
2004-03-16,454.006989,454.006989,454.006989,454.006989,454.006989,0
2004-03-17,454.885010,454.885010,454.885010,454.885010,454.885010,0
2004-03-18,446.979004,446.979004,446.979004,446.979004,446.979004,0
2004-03-19,454.143005,454.143005,454.143005,454.143005,454.143005,0
2004-03-22,456.283997,456.283997,456.283997,456.283997,456.283997,0
2004-03-23,453.773010,453.773010,453.773010,453.773010,453.773010,0
2004-03-24,453.505005,453.505005,453.505005,453.505005,453.505005,0
2004-03-25,454.134003,454.134003,454.134003,454.134003,454.134003,0
2004-03-26,454.910004,454.910004,454.910004,454.910004,454.910004,0
2004-03-29,451.390991,451.390991,451.390991,451.390991,451.390991,0
2004-03-30,452.653992,452.653992,452.653992,452.653992,452.653992,0
2004-03-31,458.490997,458.490997,458.490997,458.490997,458.490997,0
2004-04-01,461.981995,461.981995,461.981995,461.981995,461.981995,0
2004-04-02,464.824005,464.824005,464.824005,464.824005,464.824005,0
2004-04-05,466.497986,466.497986,466.497986,466.497986,466.497986,0
2004-04-06,470.381989,470.381989,470.381989,470.381989,470.381989,0
2004-04-07,470.545013,470.545013,470.545013,470.545013,470.545013,0
2004-04-08,468.764008,468.764008,468.764008,468.764008,468.764008,0
2004-04-09,457.700012,457.700012,457.700012,457.700012,457.700012,0
2004-04-12,458.300995,458.300995,458.300995,458.300995,458.300995,0
2004-04-13,455.777008,455.777008,455.777008,455.777008,455.777008,0
2004-04-14,446.886993,446.886993,446.886993,446.886993,446.886993,0
2004-04-15,441.136993,441.136993,441.136993,441.136993,441.136993,0
2004-04-16,442.743011,442.743011,442.743011,442.743011,442.743011,0
2004-04-19,437.696991,437.696991,437.696991,437.696991,437.696991,0
2004-04-20,433.337006,433.337006,433.337006,433.337006,433.337006,0
2004-04-21,429.438995,429.438995,429.438995,429.438995,429.438995,0
2004-04-22,431.529999,431.529999,431.529999,431.529999,431.529999,0
2004-04-23,424.078003,424.078003,424.078003,424.078003,424.078003,0
2004-04-26,422.916992,422.916992,422.916992,422.916992,422.916992,0
2004-04-27,418.243011,418.243011,418.243011,418.243011,418.243011,0
2004-04-28,416.601990,416.601990,416.601990,416.601990,416.601990,0
2004-04-29,407.009003,407.009003,407.009003,407.009003,407.009003,0
2004-04-30,407.554993,407.554993,407.554993,407.554993,407.554993,0
2004-05-03,407.554993,407.554993,407.554993,407.554993,407.554993,0
2004-05-04,407.554993,407.554993,407.554993,407.554993,407.554993,0
2004-05-05,407.554993,407.554993,407.554993,407.554993,407.554993,0
2004-05-06,407.554993,407.554993,407.554993,407.554993,407.554993,0
2004-05-07,407.554993,407.554993,407.554993,407.554993,407.554993,0
2004-05-10,397.565002,397.565002,397.565002,397.565002,397.565002,0
2004-05-11,399.201996,399.201996,399.201996,399.201996,399.201996,0
2004-05-12,410.082001,410.082001,410.082001,410.082001,410.082001,0
2004-05-13,408.635986,408.635986,408.635986,408.635986,408.635986,0
2004-05-14,399.497009,399.497009,399.497009,399.497009,399.497009,0
2004-05-17,397.036987,397.036987,397.036987,397.036987,397.036987,0
2004-05-18,402.410004,402.410004,402.410004,402.410004,402.410004,0
2004-05-19,403.372009,403.372009,403.372009,403.372009,403.372009,0
2004-05-20,399.580994,399.580994,399.580994,399.580994,399.580994,0
2004-05-21,402.101013,402.101013,402.101013,402.101013,402.101013,0
2004-05-24,399.046997,399.046997,399.046997,399.046997,399.046997,0
2004-05-25,389.252991,389.252991,389.252991,389.252991,389.252991,0
2004-05-26,391.006989,391.006989,391.006989,391.006989,391.006989,0
2004-05-27,400.859009,400.859009,400.859009,400.859009,400.859009,0
2004-05-28,398.940002,398.940002,398.940002,398.940002,398.940002,0
2004-05-31,400.619995,400.619995,400.619995,400.619995,400.619995,0
2004-06-01,407.657013,407.657013,407.657013,407.657013,407.657013,0
2004-06-02,405.472992,405.472992,405.472992,405.472992,405.472992,0
2004-06-03,398.467010,398.467010,398.467010,398.467010,398.467010,0
2004-06-04,398.406006,398.406006,398.406006,398.406006,398.406006,0
2004-06-07,392.372986,392.372986,392.372986,392.372986,392.372986,0
2004-06-08,387.897003,387.897003,387.897003,387.897003,387.897003,0
2004-06-09,378.053986,378.053986,378.053986,378.053986,378.053986,0
2004-06-10,377.850006,377.850006,377.850006,377.850006,377.850006,0
2004-06-11,378.035004,378.035004,378.035004,378.035004,378.035004,0
2004-06-14,367.434998,367.434998,367.434998,367.434998,367.434998,0
2004-06-15,374.200989,374.200989,374.200989,374.200989,374.200989,0
2004-06-16,376.345001,376.345001,376.345001,376.345001,376.345001,0
2004-06-17,368.382996,368.382996,368.382996,368.382996,368.382996,0
2004-06-18,365.322998,365.322998,365.322998,365.322998,365.322998,0
2004-06-21,369.128998,369.128998,369.128998,369.128998,369.128998,0
2004-06-22,373.505005,373.505005,373.505005,373.505005,373.505005,0
2004-06-23,369.795013,369.795013,369.795013,369.795013,369.795013,0
2004-06-24,367.420013,367.420013,367.420013,367.420013,367.420013,0
2004-06-25,359.782990,359.782990,359.782990,359.782990,359.782990,0
2004-06-28,353.902008,353.902008,353.902008,353.902008,353.902008,0
2004-06-29,357.126007,357.126007,357.126007,357.126007,357.126007,0
2004-06-30,354.513000,354.513000,354.513000,354.513000,354.513000,0
2004-07-01,365.859009,365.859009,365.859009,365.859009,365.859009,0
2004-07-02,365.825012,365.825012,365.825012,365.825012,365.825012,0
2004-07-05,365.583008,365.583008,365.583008,365.583008,365.583008,0
2004-07-06,368.092010,368.092010,368.092010,368.092010,368.092010,0
2004-07-07,364.420013,364.420013,364.420013,364.420013,364.420013,0
2004-07-08,364.923004,364.923004,364.923004,364.923004,364.923004,0
2004-07-09,362.300995,362.300995,362.300995,362.300995,362.300995,0
2004-07-12,352.971008,352.971008,352.971008,352.971008,352.971008,0
2004-07-13,353.821014,353.821014,353.821014,353.821014,353.821014,0
2004-07-14,352.177002,352.177002,352.177002,352.177002,352.177002,0
2004-07-15,356.510010,356.510010,356.510010,356.510010,356.510010,0
2004-07-16,367.217987,367.217987,367.217987,367.217987,367.217987,0
2004-07-19,367.752991,367.752991,367.752991,367.752991,367.752991,0
2004-07-20,365.567993,365.567993,365.567993,365.567993,365.567993,0
2004-07-21,365.566986,365.566986,365.566986,365.566986,365.566986,0
2004-07-22,357.164001,357.164001,357.164001,357.164001,357.164001,0
2004-07-23,358.170013,358.170013,358.170013,358.170013,358.170013,0
2004-07-26,353.183990,353.183990,353.183990,353.183990,353.183990,0
2004-07-27,350.447998,350.447998,350.447998,350.447998,350.447998,0
2004-07-28,353.183014,353.183014,353.183014,353.183014,353.183014,0
2004-07-29,357.605011,357.605011,357.605011,357.605011,357.605011,0
2004-07-30,351.923004,351.923004,351.923004,351.923004,351.923004,0
2004-08-02,348.596985,348.596985,348.596985,348.596985,348.596985,0
2004-08-03,346.920013,346.920013,346.920013,346.920013,346.920013,0
2004-08-04,355.721008,355.721008,355.721008,355.721008,355.721008,0
2004-08-05,351.290985,351.290985,351.290985,351.290985,351.290985,0
2004-08-06,350.066010,350.066010,350.066010,350.066010,350.066010,0
2004-08-09,350.161011,350.161011,350.161011,350.161011,350.161011,0
2004-08-10,351.243011,351.243011,351.243011,351.243011,351.243011,0
2004-08-11,346.726990,346.726990,346.726990,346.726990,346.726990,0
2004-08-12,341.678009,341.678009,341.678009,341.678009,341.678009,0
2004-08-13,342.115997,342.115997,342.115997,342.115997,342.115997,0
2004-08-16,336.897003,336.897003,336.897003,336.897003,336.897003,0
2004-08-17,337.444000,337.444000,337.444000,337.444000,337.444000,0
2004-08-18,336.428986,336.428986,336.428986,336.428986,336.428986,0
2004-08-19,330.993011,330.993011,330.993011,330.993011,330.993011,0
2004-08-20,330.947998,330.947998,330.947998,330.947998,330.947998,0
2004-08-23,328.199005,328.199005,328.199005,328.199005,328.199005,0
2004-08-24,333.884003,333.884003,333.884003,333.884003,333.884003,0
2004-08-25,331.795013,331.795013,331.795013,331.795013,331.795013,0
2004-08-26,329.410004,329.410004,329.410004,329.410004,329.410004,0
2004-08-27,325.959015,325.959015,325.959015,325.959015,325.959015,0
2004-08-30,326.832001,326.832001,326.832001,326.832001,326.832001,0
2004-08-31,333.329010,333.329010,333.329010,333.329010,333.329010,0
2004-09-01,328.623993,328.623993,328.623993,328.623993,328.623993,0
2004-09-02,332.058990,332.058990,332.058990,332.058990,332.058990,0
2004-09-03,331.404999,331.404999,331.404999,331.404999,331.404999,0
2004-09-06,331.029999,331.029999,331.029999,331.029999,331.029999,0
2004-09-07,331.449005,331.449005,331.449005,331.449005,331.449005,0
2004-09-08,329.333008,329.333008,329.333008,329.333008,329.333008,0
2004-09-09,322.558990,322.558990,322.558990,322.558990,322.558990,0
2004-09-10,322.975006,322.975006,322.975006,322.975006,322.975006,0
2004-09-13,315.165009,315.165009,315.165009,315.165009,315.165009,0
2004-09-14,325.118011,325.118011,325.118011,325.118011,325.118011,0
2004-09-15,340.338989,340.338989,340.338989,340.338989,340.338989,0
2004-09-16,344.579987,344.579987,344.579987,344.579987,344.579987,0
2004-09-17,355.773987,355.773987,355.773987,355.773987,355.773987,0
2004-09-20,369.345001,369.345001,369.345001,369.345001,369.345001,0
2004-09-21,368.506989,368.506989,368.506989,368.506989,368.506989,0
2004-09-22,361.601013,361.601013,361.601013,361.601013,361.601013,0
2004-09-23,372.446014,372.446014,372.446014,372.446014,372.446014,0
2004-09-24,364.640991,364.640991,364.640991,364.640991,364.640991,0
2004-09-27,361.428009,361.428009,361.428009,361.428009,361.428009,0
2004-09-28,364.800995,364.800995,364.800995,364.800995,364.800995,0
2004-09-29,360.984009,360.984009,360.984009,360.984009,360.984009,0
2004-09-30,355.188995,355.188995,355.188995,355.188995,355.188995,0
2004-10-01,355.188995,355.188995,355.188995,355.188995,355.188995,0
2004-10-04,355.188995,355.188995,355.188995,355.188995,355.188995,0
2004-10-05,355.188995,355.188995,355.188995,355.188995,355.188995,0
2004-10-06,355.188995,355.188995,355.188995,355.188995,355.188995,0
2004-10-07,355.188995,355.188995,355.188995,355.188995,355.188995,0
2004-10-08,365.744995,365.744995,365.744995,365.744995,365.744995,0
2004-10-11,366.092987,366.092987,366.092987,366.092987,366.092987,0
2004-10-12,359.018005,359.018005,359.018005,359.018005,359.018005,0
2004-10-13,359.553009,359.553009,359.553009,359.553009,359.553009,0
2004-10-14,341.613007,341.613007,341.613007,341.613007,341.613007,0
2004-10-15,339.515015,339.515015,339.515015,339.515015,339.515015,0
2004-10-18,341.597992,341.597992,341.597992,341.597992,341.597992,0
2004-10-19,341.740997,341.740997,341.740997,341.740997,341.740997,0
2004-10-20,340.657013,340.657013,340.657013,340.657013,340.657013,0
2004-10-21,336.062988,336.062988,336.062988,336.062988,336.062988,0
2004-10-22,337.928986,337.928986,337.928986,337.928986,337.928986,0
2004-10-25,333.032013,333.032013,333.032013,333.032013,333.032013,0
2004-10-26,337.105988,337.105988,337.105988,337.105988,337.105988,0
2004-10-27,342.110992,342.110992,342.110992,342.110992,342.110992,0
2004-10-28,341.148010,341.148010,341.148010,341.148010,341.148010,0
2004-10-29,334.811005,334.811005,334.811005,334.811005,334.811005,0
2004-11-01,331.420013,331.420013,331.420013,331.420013,331.420013,0
2004-11-02,329.851990,329.851990,329.851990,329.851990,329.851990,0
2004-11-03,336.343994,336.343994,336.343994,336.343994,336.343994,0
2004-11-04,328.290985,328.290985,328.290985,328.290985,328.290985,0
2004-11-05,328.375000,328.375000,328.375000,328.375000,328.375000,0
2004-11-08,329.300995,329.300995,329.300995,329.300995,329.300995,0
2004-11-09,330.769012,330.769012,330.769012,330.769012,330.769012,0
2004-11-10,343.610992,343.610992,343.610992,343.610992,343.610992,0
2004-11-11,341.649994,341.649994,341.649994,341.649994,341.649994,0
2004-11-12,342.397003,342.397003,342.397003,342.397003,342.397003,0
2004-11-15,346.953003,346.953003,346.953003,346.953003,346.953003,0
2004-11-16,346.329010,346.329010,346.329010,346.329010,346.329010,0
2004-11-17,343.339996,343.339996,343.339996,343.339996,343.339996,0
2004-11-18,347.921997,347.921997,347.921997,347.921997,347.921997,0
2004-11-19,350.027008,350.027008,350.027008,350.027008,350.027008,0
2004-11-22,352.156006,352.156006,352.156006,352.156006,352.156006,0
2004-11-23,350.444000,350.444000,350.444000,350.444000,350.444000,0
2004-11-24,346.364014,346.364014,346.364014,346.364014,346.364014,0
2004-11-25,344.890991,344.890991,344.890991,344.890991,344.890991,0
2004-11-26,346.046997,346.046997,346.046997,346.046997,346.046997,0
2004-11-29,340.865997,340.865997,340.865997,340.865997,340.865997,0
2004-11-30,341.959015,341.959015,341.959015,341.959015,341.959015,0
2004-12-01,340.458008,340.458008,340.458008,340.458008,340.458008,0
2004-12-02,341.453003,341.453003,341.453003,341.453003,341.453003,0
2004-12-03,343.165985,343.165985,343.165985,343.165985,343.165985,0
2004-12-06,343.121002,343.121002,343.121002,343.121002,343.121002,0
2004-12-07,337.653992,337.653992,337.653992,337.653992,337.653992,0
2004-12-08,338.561005,338.561005,338.561005,338.561005,338.561005,0
2004-12-09,341.312988,341.312988,341.312988,341.312988,341.312988,0
2004-12-10,334.114990,334.114990,334.114990,334.114990,334.114990,0
2004-12-13,332.683014,332.683014,332.683014,332.683014,332.683014,0
2004-12-14,331.678009,331.678009,331.678009,331.678009,331.678009,0
2004-12-15,332.000000,332.000000,332.000000,332.000000,332.000000,0
2004-12-16,328.709991,328.709991,328.709991,328.709991,328.709991,0
2004-12-17,325.371002,325.371002,325.371002,325.371002,325.371002,0
2004-12-20,321.803986,321.803986,321.803986,321.803986,321.803986,0
2004-12-21,322.085999,322.085999,322.085999,322.085999,322.085999,0
2004-12-22,330.933990,330.933990,330.933990,330.933990,330.933990,0
2004-12-23,324.433014,324.433014,324.433014,324.433014,324.433014,0
2004-12-24,324.787994,324.787994,324.787994,324.787994,324.787994,0
2004-12-27,323.864014,323.864014,323.864014,323.864014,323.864014,0
2004-12-28,322.416992,322.416992,322.416992,322.416992,322.416992,0
2004-12-29,320.399994,320.399994,320.399994,320.399994,320.399994,0
2004-12-30,319.703003,319.703003,319.703003,319.703003,319.703003,0
2004-12-31,315.812012,315.812012,315.812012,315.812012,315.812012,0
2005-01-03,315.812012,315.812012,315.812012,315.812012,315.812012,0
2005-01-04,310.621002,310.621002,310.621002,310.621002,310.621002,0
2005-01-05,315.250000,315.250000,315.250000,315.250000,315.250000,0
2005-01-06,311.979004,311.979004,311.979004,311.979004,311.979004,0
2005-01-07,312.608002,312.608002,312.608002,312.608002,312.608002,0
2005-01-10,315.847992,315.847992,315.847992,315.847992,315.847992,0
2005-01-11,316.417999,316.417999,316.417999,316.417999,316.417999,0
2005-01-12,316.348999,316.348999,316.348999,316.348999,316.348999,0
2005-01-13,317.002014,317.002014,317.002014,317.002014,317.002014,0
2005-01-14,313.399994,313.399994,313.399994,313.399994,313.399994,0
2005-01-17,306.436005,306.436005,306.436005,306.436005,306.436005,0
2005-01-18,309.806000,309.806000,309.806000,309.806000,309.806000,0
2005-01-19,307.777008,307.777008,307.777008,307.777008,307.777008,0
2005-01-20,303.682007,303.682007,303.682007,303.682007,303.682007,0
2005-01-21,309.975006,309.975006,309.975006,309.975006,309.975006,0
2005-01-24,315.976013,315.976013,315.976013,315.976013,315.976013,0
2005-01-25,315.694000,315.694000,315.694000,315.694000,315.694000,0
2005-01-26,313.190002,313.190002,313.190002,313.190002,313.190002,0
2005-01-27,308.013000,308.013000,308.013000,308.013000,308.013000,0
2005-01-28,304.006989,304.006989,304.006989,304.006989,304.006989,0
2005-01-31,297.050995,297.050995,297.050995,297.050995,297.050995,0
2005-02-01,295.691986,295.691986,295.691986,295.691986,295.691986,0
2005-02-02,311.440002,311.440002,311.440002,311.440002,311.440002,0
2005-02-03,306.421997,306.421997,306.421997,306.421997,306.421997,0
2005-02-04,312.014008,312.014008,312.014008,312.014008,312.014008,0
2005-02-07,312.015015,312.015015,312.015015,312.015015,312.015015,0
2005-02-08,312.015015,312.015015,312.015015,312.015015,312.015015,0
2005-02-09,312.015015,312.015015,312.015015,312.015015,312.015015,0
2005-02-10,312.015015,312.015015,312.015015,312.015015,312.015015,0
2005-02-11,312.015015,312.015015,312.015015,312.015015,312.015015,0
2005-02-14,312.015015,312.015015,312.015015,312.015015,312.015015,0
2005-02-15,312.015015,312.015015,312.015015,312.015015,312.015015,0
2005-02-16,314.983002,314.983002,314.983002,314.983002,314.983002,0
2005-02-17,315.217010,315.217010,315.217010,315.217010,315.217010,0
2005-02-18,311.635010,311.635010,311.635010,311.635010,311.635010,0
2005-02-21,317.114014,317.114014,317.114014,317.114014,317.114014,0
2005-02-22,325.389008,325.389008,325.389008,325.389008,325.389008,0
2005-02-23,327.390015,327.390015,327.390015,327.390015,327.390015,0
2005-02-24,328.105988,328.105988,328.105988,328.105988,328.105988,0
2005-02-25,328.492004,328.492004,328.492004,328.492004,328.492004,0
2005-02-28,328.132996,328.132996,328.132996,328.132996,328.132996,0
2005-03-01,327.416992,327.416992,327.416992,327.416992,327.416992,0
2005-03-02,322.588013,322.588013,322.588013,322.588013,322.588013,0
2005-03-03,324.714996,324.714996,324.714996,324.714996,324.714996,0
2005-03-04,323.501007,323.501007,323.501007,323.501007,323.501007,0
2005-03-07,325.432007,325.432007,325.432007,325.432007,325.432007,0
2005-03-08,332.238007,332.238007,332.238007,332.238007,332.238007,0
2005-03-09,333.278015,333.278015,333.278015,333.278015,333.278015,0
2005-03-10,324.859009,324.859009,324.859009,324.859009,324.859009,0
2005-03-11,326.837006,326.837006,326.837006,326.837006,326.837006,0
2005-03-14,326.644989,326.644989,326.644989,326.644989,326.644989,0
2005-03-15,322.028015,322.028015,322.028015,322.028015,322.028015,0
2005-03-16,319.011993,319.011993,319.011993,319.011993,319.011993,0
2005-03-17,315.346008,315.346008,315.346008,315.346008,315.346008,0
2005-03-18,309.092987,309.092987,309.092987,309.092987,309.092987,0
2005-03-21,309.850006,309.850006,309.850006,309.850006,309.850006,0
2005-03-22,303.123993,303.123993,303.123993,303.123993,303.123993,0
2005-03-23,302.285004,302.285004,302.285004,302.285004,302.285004,0
2005-03-24,304.527008,304.527008,304.527008,304.527008,304.527008,0
2005-03-25,304.364014,304.364014,304.364014,304.364014,304.364014,0
2005-03-28,302.864014,302.864014,302.864014,302.864014,302.864014,0
2005-03-29,301.683014,301.683014,301.683014,301.683014,301.683014,0
2005-03-30,294.105988,294.105988,294.105988,294.105988,294.105988,0
2005-03-31,296.750000,296.750000,296.750000,296.750000,296.750000,0
2005-04-01,307.535004,307.535004,307.535004,307.535004,307.535004,0
2005-04-04,303.464996,303.464996,303.464996,303.464996,303.464996,0
2005-04-05,302.157013,302.157013,302.157013,302.157013,302.157013,0
2005-04-06,307.528015,307.528015,307.528015,307.528015,307.528015,0
2005-04-07,311.270996,311.270996,311.270996,311.270996,311.270996,0
2005-04-08,316.718994,316.718994,316.718994,316.718994,316.718994,0
2005-04-11,314.510010,314.510010,314.510010,314.510010,314.510010,0
2005-04-12,308.859985,308.859985,308.859985,308.859985,308.859985,0
2005-04-13,315.610992,315.610992,315.610992,315.610992,315.610992,0
2005-04-14,311.045990,311.045990,311.045990,311.045990,311.045990,0
2005-04-15,304.923004,304.923004,304.923004,304.923004,304.923004,0
2005-04-18,301.196991,301.196991,301.196991,301.196991,301.196991,0
2005-04-19,300.692993,300.692993,300.692993,300.692993,300.692993,0
2005-04-20,295.196014,295.196014,295.196014,295.196014,295.196014,0
2005-04-21,291.277008,291.277008,291.277008,291.277008,291.277008,0
2005-04-22,287.182007,287.182007,287.182007,287.182007,287.182007,0
2005-04-25,282.358002,282.358002,282.358002,282.358002,282.358002,0
2005-04-26,285.904999,285.904999,285.904999,285.904999,285.904999,0
2005-04-27,282.218994,282.218994,282.218994,282.218994,282.218994,0
2005-04-28,287.846008,287.846008,287.846008,287.846008,287.846008,0
2005-04-29,283.571991,283.571991,283.571991,283.571991,283.571991,0
2005-05-02,283.572998,283.572998,283.572998,283.572998,283.572998,0
2005-05-03,283.572998,283.572998,283.572998,283.572998,283.572998,0
2005-05-04,283.572998,283.572998,283.572998,283.572998,283.572998,0
2005-05-05,283.572998,283.572998,283.572998,283.572998,283.572998,0
2005-05-06,283.572998,283.572998,283.572998,283.572998,283.572998,0
2005-05-09,274.188995,274.188995,274.188995,274.188995,274.188995,0
2005-05-10,274.579987,274.579987,274.579987,274.579987,274.579987,0
2005-05-11,271.229004,271.229004,271.229004,271.229004,271.229004,0
2005-05-12,267.864990,267.864990,267.864990,267.864990,267.864990,0
2005-05-13,269.148987,269.148987,269.148987,269.148987,269.148987,0
2005-05-16,266.408997,266.408997,266.408997,266.408997,266.408997,0
2005-05-17,268.834015,268.834015,268.834015,268.834015,268.834015,0
2005-05-18,269.489014,269.489014,269.489014,269.489014,269.489014,0
2005-05-19,269.756989,269.756989,269.756989,269.756989,269.756989,0
2005-05-20,268.819000,268.819000,268.819000,268.819000,268.819000,0
2005-05-23,261.304993,261.304993,261.304993,261.304993,261.304993,0
2005-05-24,265.342987,265.342987,265.342987,265.342987,265.342987,0
2005-05-25,266.069000,266.069000,266.069000,266.069000,266.069000,0
2005-05-26,262.872009,262.872009,262.872009,262.872009,262.872009,0
2005-05-27,260.248993,260.248993,260.248993,260.248993,260.248993,0
2005-05-30,262.342010,262.342010,262.342010,262.342010,262.342010,0
2005-05-31,262.248993,262.248993,262.248993,262.248993,262.248993,0
2005-06-01,256.007996,256.007996,256.007996,256.007996,256.007996,0
2005-06-02,251.811996,251.811996,251.811996,251.811996,251.811996,0
2005-06-03,250.412003,250.412003,250.412003,250.412003,250.412003,0
2005-06-06,256.326996,256.326996,256.326996,256.326996,256.326996,0
2005-06-07,255.987000,255.987000,255.987000,255.987000,255.987000,0
2005-06-08,276.260986,276.260986,276.260986,276.260986,276.260986,0
2005-06-09,278.285004,278.285004,278.285004,278.285004,278.285004,0
2005-06-10,271.945007,271.945007,271.945007,271.945007,271.945007,0
2005-06-13,272.550995,272.550995,272.550995,272.550995,272.550995,0
2005-06-14,268.177002,268.177002,268.177002,268.177002,268.177002,0
2005-06-15,261.535004,261.535004,261.535004,261.535004,261.535004,0
2005-06-16,264.561005,264.561005,264.561005,264.561005,264.561005,0
2005-06-17,263.296997,263.296997,263.296997,263.296997,263.296997,0
2005-06-20,271.459015,271.459015,271.459015,271.459015,271.459015,0
2005-06-21,268.756012,268.756012,268.756012,268.756012,268.756012,0
2005-06-22,269.877991,269.877991,269.877991,269.877991,269.877991,0
2005-06-23,267.540985,267.540985,267.540985,267.540985,267.540985,0
2005-06-24,268.774994,268.774994,268.774994,268.774994,268.774994,0
2005-06-27,275.364990,275.364990,275.364990,275.364990,275.364990,0
2005-06-28,270.696014,270.696014,270.696014,270.696014,270.696014,0
2005-06-29,268.450989,268.450989,268.450989,268.450989,268.450989,0
2005-06-30,260.726990,260.726990,260.726990,260.726990,260.726990,0
2005-07-01,252.274994,252.274994,252.274994,252.274994,252.274994,0
2005-07-04,250.473999,250.473999,250.473999,250.473999,250.473999,0
2005-07-05,248.408997,248.408997,248.408997,248.408997,248.408997,0
2005-07-06,246.936996,246.936996,246.936996,246.936996,246.936996,0
2005-07-07,248.182999,248.182999,248.182999,248.182999,248.182999,0
2005-07-08,241.634003,241.634003,241.634003,241.634003,241.634003,0
2005-07-11,239.483994,239.483994,239.483994,239.483994,239.483994,0
2005-07-12,247.326004,247.326004,247.326004,247.326004,247.326004,0
2005-07-13,245.701004,245.701004,245.701004,245.701004,245.701004,0
2005-07-14,245.856995,245.856995,245.856995,245.856995,245.856995,0
2005-07-15,241.931000,241.931000,241.931000,241.931000,241.931000,0
2005-07-18,237.182999,237.182999,237.182999,237.182999,237.182999,0
2005-07-19,238.373001,238.373001,238.373001,238.373001,238.373001,0
2005-07-20,240.632996,240.632996,240.632996,240.632996,240.632996,0
2005-07-21,240.371994,240.371994,240.371994,240.371994,240.371994,0
2005-07-22,245.565994,245.565994,245.565994,245.565994,245.565994,0
2005-07-25,244.207001,244.207001,244.207001,244.207001,244.207001,0
2005-07-26,249.764008,249.764008,249.764008,249.764008,249.764008,0
2005-07-27,255.723007,255.723007,255.723007,255.723007,255.723007,0
2005-07-28,255.669006,255.669006,255.669006,255.669006,255.669006,0
2005-07-29,254.466003,254.466003,254.466003,254.466003,254.466003,0
2005-08-01,255.824997,255.824997,255.824997,255.824997,255.824997,0
2005-08-02,260.265991,260.265991,260.265991,260.265991,260.265991,0
2005-08-03,263.427002,263.427002,263.427002,263.427002,263.427002,0
2005-08-04,261.489990,261.489990,261.489990,261.489990,261.489990,0
2005-08-05,268.587006,268.587006,268.587006,268.587006,268.587006,0
2005-08-08,271.286011,271.286011,271.286011,271.286011,271.286011,0
2005-08-09,274.332001,274.332001,274.332001,274.332001,274.332001,0
2005-08-10,276.213013,276.213013,276.213013,276.213013,276.213013,0
2005-08-11,280.410004,280.410004,280.410004,280.410004,280.410004,0
2005-08-12,275.204010,275.204010,275.204010,275.204010,275.204010,0
2005-08-15,281.945007,281.945007,281.945007,281.945007,281.945007,0
2005-08-16,280.325989,280.325989,280.325989,280.325989,280.325989,0
2005-08-17,284.213013,284.213013,284.213013,284.213013,284.213013,0
2005-08-18,274.606995,274.606995,274.606995,274.606995,274.606995,0
2005-08-19,274.815002,274.815002,274.815002,274.815002,274.815002,0
2005-08-22,277.910004,277.910004,277.910004,277.910004,277.910004,0
2005-08-23,274.329987,274.329987,274.329987,274.329987,274.329987,0
