,Date,Open,High,Low,Close*,Adj Close**,Volume
1406,"Oct 21, 2016",2139.43,2142.63,2130.09,2141.16,2141.16,3448850000
1407,"Oct 20, 2016",2142.51,2147.18,2133.44,2141.34,2141.34,3337170000
1408,"Oct 19, 2016",2140.81,2148.44,2138.15,2144.29,2144.29,3362670000
1409,"Oct 18, 2016",2138.31,2144.38,2135.49,2139.60,2139.60,3170000000
1410,"Oct 17, 2016",2132.95,2135.61,2124.43,2126.50,2126.50,2830390000
1411,"Oct 14, 2016",2139.68,2149.19,2132.98,2132.98,2132.98,3228150000
1412,"Oct 13, 2016",2130.26,2138.19,2114.72,2132.55,2132.55,3580450000
1413,"Oct 12, 2016",2137.67,2145.36,2132.77,2139.18,2139.18,2977100000
1414,"Oct 11, 2016",2161.35,2161.56,2128.84,2136.73,2136.73,3438270000
1415,"Oct 10, 2016",2160.39,2169.60,2160.39,2163.66,2163.66,2916550000
1416,"Oct 07, 2016",2164.19,2165.86,2144.85,2153.74,2153.74,3619890000
1417,"Oct 06, 2016",2158.22,2162.93,2150.28,2160.77,2160.77,3461550000
1418,"Oct 05, 2016",2155.15,2163.95,2155.15,2159.73,2159.73,3906550000
1419,"Oct 04, 2016",2163.37,2165.46,2144.01,2150.49,2150.49,3750890000
1420,"Oct 03, 2016",2164.33,2164.41,2154.77,2161.20,2161.20,3137550000
1421,"Sep 30, 2016",2156.51,2175.30,2156.51,2168.27,2168.27,4173340000
1422,"Sep 29, 2016",2168.90,2172.67,2145.20,2151.13,2151.13,4249220000
1423,"Sep 28, 2016",2161.85,2172.40,2151.79,2171.37,2171.37,3891460000
1424,"Sep 27, 2016",2146.04,2161.13,2141.55,2159.93,2159.93,3437770000
1425,"Sep 26, 2016",2158.54,2158.54,2145.04,2146.10,2146.10,3216170000
1426,"Sep 23, 2016",2173.29,2173.75,2163.97,2164.69,2164.69,3317190000
1427,"Sep 22, 2016",2170.94,2179.99,2170.94,2177.18,2177.18,3552830000
1428,"Sep 21, 2016",2144.58,2165.11,2139.57,2163.12,2163.12,3712090000
1429,"Sep 20, 2016",2145.94,2150.80,2139.17,2139.76,2139.76,3140730000
1430,"Sep 19, 2016",2143.99,2153.61,2135.91,2139.12,2139.12,3163000000
1431,"Sep 16, 2016",2146.48,2146.48,2131.20,2139.16,2139.16,5014360000
1432,"Sep 15, 2016",2125.36,2151.31,2122.36,2147.26,2147.26,3373720000
1433,"Sep 14, 2016",2127.86,2141.33,2119.90,2125.77,2125.77,3664100000
1434,"Sep 13, 2016",2150.47,2150.47,2120.27,2127.02,2127.02,4141670000
1435,"Sep 12, 2016",2120.86,2163.30,2119.12,2159.04,2159.04,4010480000
1436,"Sep 09, 2016",2169.08,2169.08,2127.81,2127.81,2127.81,4233960000
1437,"Sep 08, 2016",2182.76,2184.94,2177.49,2181.30,2181.30,3727840000
1438,"Sep 07, 2016",2185.17,2187.87,2179.07,2186.16,2186.16,3319420000
1439,"Sep 06, 2016",2181.61,2186.57,2175.10,2186.48,2186.48,3447650000
1440,"Sep 02, 2016",2177.49,2184.87,2173.59,2179.98,2179.98,3091120000
1441,"Sep 01, 2016",2171.33,2173.56,2157.09,2170.86,2170.86,3392120000
1442,"Aug 31, 2016",2173.56,2173.79,2161.35,2170.95,2170.95,3766390000
1443,"Aug 30, 2016",2179.45,2182.27,2170.41,2176.12,2176.12,3006800000
1444,"Aug 29, 2016",2170.19,2183.48,2170.19,2180.38,2180.38,2654780000
1445,"Aug 26, 2016",2175.10,2187.94,2160.39,2169.04,2169.04,3342340000
1446,"Aug 25, 2016",2173.29,2179.00,2169.74,2172.47,2172.47,2969310000
1447,"Aug 24, 2016",2185.09,2186.66,2171.25,2175.44,2175.44,3148280000
1448,"Aug 23, 2016",2187.81,2193.42,2186.80,2186.90,2186.90,3041490000
1449,"Aug 22, 2016",2181.58,2185.15,2175.96,2182.64,2182.64,2777550000
1450,"Aug 19, 2016",2184.24,2185.00,2175.13,2183.87,2183.87,3084800000
1451,"Aug 18, 2016",2181.90,2187.03,2180.46,2187.02,2187.02,3300570000
1452,"Aug 17, 2016",2177.84,2183.08,2168.50,2182.22,2182.22,3388910000
1453,"Aug 16, 2016",2186.24,2186.24,2178.14,2178.15,2178.15,3196400000
1454,"Aug 15, 2016",2186.08,2193.81,2186.08,2190.15,2190.15,3078530000
1455,"Aug 12, 2016",2183.74,2186.28,2179.42,2184.05,2184.05,3000660000
1456,"Aug 11, 2016",2177.97,2188.45,2177.97,2185.79,2185.79,3423160000
1457,"Aug 10, 2016",2182.81,2183.41,2172.00,2175.49,2175.49,3254950000
1458,"Aug 09, 2016",2182.24,2187.66,2178.61,2181.74,2181.74,3334300000
1459,"Aug 08, 2016",2183.76,2185.44,2177.85,2180.89,2180.89,3327550000
1460,"Aug 05, 2016",2168.79,2182.87,2168.79,2182.87,2182.87,3663070000
1461,"Aug 04, 2016",2163.51,2168.19,2159.07,2164.25,2164.25,3709200000
1462,"Aug 03, 2016",2156.81,2163.79,2152.56,2163.79,2163.79,3786530000
1463,"Aug 02, 2016",2169.94,2170.20,2147.58,2157.03,2157.03,3848750000
1464,"Aug 01, 2016",2173.15,2178.29,2166.21,2170.84,2170.84,3505990000
1465,"Jul 29, 2016",2168.83,2177.09,2163.49,2173.60,2173.60,4038840000
1466,"Jul 28, 2016",2166.05,2172.85,2159.74,2170.06,2170.06,3664240000
1467,"Jul 27, 2016",2169.81,2174.98,2159.07,2166.58,2166.58,3995500000
1468,"Jul 26, 2016",2168.97,2173.54,2160.18,2169.18,2169.18,3442350000
1469,"Jul 25, 2016",2173.71,2173.71,2161.95,2168.48,2168.48,3057240000
1470,"Jul 22, 2016",2166.47,2175.11,2163.24,2175.03,2175.03,3023280000
1471,"Jul 21, 2016",2172.91,2174.56,2159.75,2165.17,2165.17,3438900000
1472,"Jul 20, 2016",2166.10,2175.63,2164.89,2173.02,2173.02,3211860000
1473,"Jul 19, 2016",2163.79,2164.63,2159.01,2163.78,2163.78,2968340000
1474,"Jul 18, 2016",2162.04,2168.35,2159.63,2166.89,2166.89,3009310000
1475,"Jul 15, 2016",2165.13,2169.05,2155.79,2161.74,2161.74,3122600000
1476,"Jul 14, 2016",2157.88,2168.99,2157.88,2163.75,2163.75,3465610000
1477,"Jul 13, 2016",2153.81,2156.45,2146.21,2152.43,2152.43,3502320000
1478,"Jul 12, 2016",2139.50,2155.40,2139.50,2152.14,2152.14,4097820000
1479,"Jul 11, 2016",2131.72,2143.16,2131.72,2137.16,2137.16,3253340000
1480,"Jul 08, 2016",2106.97,2131.71,2106.97,2129.90,2129.90,3607500000
1481,"Jul 07, 2016",2100.42,2109.08,2089.39,2097.90,2097.90,3604550000
1482,"Jul 06, 2016",2084.43,2100.72,2074.02,2099.73,2099.73,3909380000
1483,"Jul 05, 2016",2095.05,2095.05,2080.86,2088.55,2088.55,3658380000
1484,"Jul 01, 2016",2099.34,2108.71,2097.90,2102.95,2102.95,3458890000
1485,"Jun 30, 2016",2073.17,2098.94,2070.00,2098.86,2098.86,4622820000
1486,"Jun 29, 2016",2042.69,2073.13,2042.69,2070.77,2070.77,4241740000
1487,"Jun 28, 2016",2006.67,2036.09,2006.67,2036.09,2036.09,4385810000
1488,"Jun 27, 2016",2031.45,2031.45,1991.68,2000.54,2000.54,5431220000
1489,"Jun 24, 2016",2103.81,2103.81,2032.57,2037.41,2037.41,7597450000
1490,"Jun 23, 2016",2092.80,2113.32,2092.80,2113.32,2113.32,3297940000
1491,"Jun 22, 2016",2089.75,2099.71,2084.36,2085.45,2085.45,3168160000
1492,"Jun 21, 2016",2085.19,2093.66,2083.02,2088.90,2088.90,3232880000
1493,"Jun 20, 2016",2075.58,2100.66,2075.58,2083.25,2083.25,3467440000
1494,"Jun 17, 2016",2078.20,2078.20,2062.84,2071.22,2071.22,4952630000
1495,"Jun 16, 2016",2066.36,2079.62,2050.37,2077.99,2077.99,3628280000
1496,"Jun 15, 2016",2077.60,2085.65,2069.80,2071.50,2071.50,3544720000
1497,"Jun 14, 2016",2076.65,2081.30,2064.10,2075.32,2075.32,3759770000
1498,"Jun 13, 2016",2091.75,2098.12,2078.46,2079.06,2079.06,3392030000
1499,"Jun 10, 2016",2109.57,2109.57,2089.96,2096.07,2096.07,3515010000
1500,"Jun 09, 2016",2115.65,2117.64,2107.73,2115.48,2115.48,3290320000
1501,"Jun 08, 2016",2112.71,2120.55,2112.71,2119.12,2119.12,3562060000
1502,"Jun 07, 2016",2110.18,2119.22,2110.18,2112.13,2112.13,3534730000
1503,"Jun 06, 2016",2100.83,2113.36,2100.83,2109.41,2109.41,3442020000
1504,"Jun 03, 2016",2104.07,2104.07,2085.36,2099.13,2099.13,3627780000
1505,"Jun 02, 2016",2097.71,2105.26,2088.59,2105.26,2105.26,3632720000
1506,"Jun 01, 2016",2093.94,2100.97,2085.10,2099.33,2099.33,3525170000
1507,"May 31, 2016",2100.13,2103.48,2088.66,2096.95,2096.95,4514410000
1508,"May 27, 2016",2090.06,2099.06,2090.06,2099.06,2099.06,3079150000
1509,"May 26, 2016",2091.44,2094.30,2087.08,2090.10,2090.10,3230990000
1510,"May 25, 2016",2078.93,2094.73,2078.93,2090.54,2090.54,3859160000
1511,"May 24, 2016",2052.65,2079.67,2052.65,2076.06,2076.06,3627340000
1512,"May 23, 2016",2052.23,2055.58,2047.26,2048.04,2048.04,3055480000
1513,"May 20, 2016",2041.88,2058.35,2041.88,2052.32,2052.32,3507650000
1514,"May 19, 2016",2044.21,2044.21,2025.91,2040.04,2040.04,3846770000
1515,"May 18, 2016",2044.38,2060.61,2034.49,2047.63,2047.63,4101320000
1516,"May 17, 2016",2065.04,2065.69,2040.82,2047.21,2047.21,4108960000
1517,"May 16, 2016",2046.53,2071.88,2046.53,2066.66,2066.66,3501360000
1518,"May 13, 2016",2062.50,2066.79,2043.13,2046.61,2046.61,3579880000
1519,"May 12, 2016",2067.17,2073.99,2053.13,2064.11,2064.11,3782390000
1520,"May 11, 2016",2083.29,2083.29,2064.46,2064.46,2064.46,3821980000
1521,"May 10, 2016",2062.63,2084.87,2062.63,2084.39,2084.39,3600200000
1522,"May 09, 2016",2057.55,2064.15,2054.31,2058.69,2058.69,3788620000
1523,"May 06, 2016",2047.77,2057.72,2039.45,2057.14,2057.14,3796350000
1524,"May 05, 2016",2052.95,2060.23,2045.77,2050.63,2050.63,4008530000
1525,"May 04, 2016",2060.30,2060.30,2045.55,2051.12,2051.12,4058560000
1526,"May 03, 2016",2077.18,2077.18,2054.89,2063.37,2063.37,4173390000
1527,"May 02, 2016",2067.17,2083.42,2066.11,2081.43,2081.43,3841110000
1528,"Apr 29, 2016",2071.82,2073.85,2052.28,2065.30,2065.30,4704720000
1529,"Apr 28, 2016",2090.93,2099.30,2071.62,2075.81,2075.81,4309840000
1530,"Apr 27, 2016",2092.33,2099.89,2082.31,2095.15,2095.15,4100110000
1531,"Apr 26, 2016",2089.84,2096.87,2085.80,2091.70,2091.70,3557190000
1532,"Apr 25, 2016",2089.37,2089.37,2077.52,2087.79,2087.79,3319740000
1533,"Apr 22, 2016",2091.49,2094.32,2081.20,2091.58,2091.58,3790580000
1534,"Apr 21, 2016",2102.09,2103.78,2088.52,2091.48,2091.48,4175290000
1535,"Apr 20, 2016",2101.52,2111.05,2096.32,2102.40,2102.40,4184880000
1536,"Apr 19, 2016",2096.05,2104.05,2091.68,2100.80,2100.80,3896830000
1537,"Apr 18, 2016",2078.83,2094.66,2073.65,2094.34,2094.34,3316880000
1538,"Apr 15, 2016",2083.10,2083.22,2076.31,2080.73,2080.73,3701450000
1539,"Apr 14, 2016",2082.89,2087.84,2078.13,2082.78,2082.78,3765870000
1540,"Apr 13, 2016",2065.92,2083.18,2065.92,2082.42,2082.42,4191830000
1541,"Apr 12, 2016",2043.72,2065.05,2039.74,2061.72,2061.72,4239740000
1542,"Apr 11, 2016",2050.23,2062.93,2041.88,2041.99,2041.99,3567840000
1543,"Apr 08, 2016",2045.54,2060.63,2041.69,2047.60,2047.60,3359530000
1544,"Apr 07, 2016",2063.01,2063.01,2033.80,2041.91,2041.91,3801250000
1545,"Apr 06, 2016",2045.56,2067.33,2043.09,2066.66,2066.66,3750800000
1546,"Apr 05, 2016",2062.50,2062.50,2042.56,2045.17,2045.17,4154920000
1547,"Apr 04, 2016",2073.19,2074.02,2062.57,2066.13,2066.13,3485710000
1548,"Apr 01, 2016",2056.62,2075.07,2043.98,2072.78,2072.78,3749990000
1549,"Mar 31, 2016",2063.77,2067.92,2057.46,2059.74,2059.74,3715280000
1550,"Mar 30, 2016",2058.27,2072.21,2058.27,2063.95,2063.95,3590310000
1551,"Mar 29, 2016",2035.75,2055.91,2028.31,2055.01,2055.01,3822330000
1552,"Mar 28, 2016",2037.89,2042.67,2031.96,2037.05,2037.05,2809090000
1553,"Mar 24, 2016",2032.48,2036.04,2022.49,2035.94,2035.94,3407720000
1554,"Mar 23, 2016",2048.55,2048.55,2034.86,2036.71,2036.71,3639510000
1555,"Mar 22, 2016",2048.64,2056.60,2040.57,2049.80,2049.80,3418460000
1556,"Mar 21, 2016",2047.88,2053.91,2043.14,2051.60,2051.60,3376600000
1557,"Mar 18, 2016",2041.16,2052.36,2041.16,2049.58,2049.58,6503140000
1558,"Mar 17, 2016",2026.90,2046.24,2022.16,2040.59,2040.59,4530480000
1559,"Mar 16, 2016",2014.24,2032.02,2010.04,2027.22,2027.22,4057020000
1560,"Mar 15, 2016",2015.27,2015.94,2005.23,2015.93,2015.93,3560280000
1561,"Mar 14, 2016",2019.27,2024.57,2012.05,2019.64,2019.64,3487850000
1562,"Mar 11, 2016",1994.71,2022.37,1994.71,2022.19,2022.19,4078620000
1563,"Mar 10, 2016",1990.97,2005.08,1969.25,1989.57,1989.57,4376790000
1564,"Mar 09, 2016",1981.44,1992.69,1979.84,1989.26,1989.26,4038120000
1565,"Mar 08, 2016",1996.88,1996.88,1977.43,1979.26,1979.26,4641650000
1566,"Mar 07, 2016",1996.11,2006.12,1989.38,2001.76,2001.76,4968180000
1567,"Mar 04, 2016",1994.01,2009.13,1986.77,1999.99,1999.99,6049930000
1568,"Mar 03, 2016",1985.60,1993.69,1977.37,1993.40,1993.40,5081700000
1569,"Mar 02, 2016",1976.60,1986.51,1968.80,1986.45,1986.45,4666610000
1570,"Mar 01, 2016",1937.09,1978.35,1937.09,1978.35,1978.35,4819750000
1571,"Feb 29, 2016",1947.13,1958.27,1931.81,1932.23,1932.23,4588180000
1572,"Feb 26, 2016",1954.95,1962.96,1945.78,1948.05,1948.05,4348510000
1573,"Feb 25, 2016",1931.87,1951.83,1925.41,1951.70,1951.70,4118210000
1574,"Feb 24, 2016",1917.56,1932.08,1891.00,1929.80,1929.80,4317250000
1575,"Feb 23, 2016",1942.38,1942.38,1919.44,1921.27,1921.27,3890650000
1576,"Feb 22, 2016",1924.44,1946.70,1924.44,1945.50,1945.50,4054710000
1577,"Feb 19, 2016",1916.74,1918.78,1902.17,1917.78,1917.78,4142850000
1578,"Feb 18, 2016",1927.57,1930.00,1915.09,1917.83,1917.83,4436490000
1579,"Feb 17, 2016",1898.80,1930.68,1898.80,1926.82,1926.82,5011540000
1580,"Feb 16, 2016",1871.44,1895.77,1871.44,1895.58,1895.58,4570670000
1581,"Feb 12, 2016",1833.40,1864.78,1833.40,1864.78,1864.78,4696920000
1582,"Feb 11, 2016",1847.00,1847.00,1810.10,1829.08,1829.08,5500800000
1583,"Feb 10, 2016",1857.10,1881.60,1850.32,1851.86,1851.86,4471170000
1584,"Feb 09, 2016",1848.46,1868.25,1834.94,1852.21,1852.21,5183220000
1585,"Feb 08, 2016",1873.25,1873.25,1828.46,1853.44,1853.44,5636460000
1586,"Feb 05, 2016",1913.07,1913.07,1872.65,1880.05,1880.05,4929940000
1587,"Feb 04, 2016",1911.67,1927.35,1900.52,1915.45,1915.45,5193320000
1588,"Feb 03, 2016",1907.07,1918.01,1872.23,1912.53,1912.53,5172950000
1589,"Feb 02, 2016",1935.26,1935.26,1897.29,1903.03,1903.03,4463190000
1590,"Feb 01, 2016",1936.94,1947.20,1920.30,1939.38,1939.38,4322530000
1591,"Jan 29, 2016",1894.00,1940.24,1894.00,1940.24,1940.24,5497570000
1592,"Jan 28, 2016",1885.22,1902.96,1873.65,1893.36,1893.36,4693010000
1593,"Jan 27, 2016",1902.52,1916.99,1872.70,1882.95,1882.95,4754040000
1594,"Jan 26, 2016",1878.79,1906.73,1878.79,1903.63,1903.63,4357940000
1595,"Jan 25, 2016",1906.28,1906.28,1875.97,1877.08,1877.08,4401380000
1596,"Jan 22, 2016",1877.40,1908.85,1877.40,1906.90,1906.90,4901760000
1597,"Jan 21, 2016",1861.46,1889.85,1848.98,1868.99,1868.99,5078810000
1598,"Jan 20, 2016",1876.18,1876.18,1812.29,1859.33,1859.33,6416070000
1599,"Jan 19, 2016",1888.66,1901.44,1864.60,1881.33,1881.33,4928350000
1600,"Jan 15, 2016",1916.68,1916.68,1857.83,1880.33,1880.33,5468460000
1601,"Jan 14, 2016",1891.68,1934.47,1878.93,1921.84,1921.84,5241110000
1602,"Jan 13, 2016",1940.34,1950.33,1886.41,1890.28,1890.28,5087030000
1603,"Jan 12, 2016",1927.83,1947.38,1914.35,1938.68,1938.68,4887260000
1604,"Jan 11, 2016",1926.12,1935.65,1901.10,1923.67,1923.67,4607290000
1605,"Jan 08, 2016",1945.97,1960.40,1918.46,1922.03,1922.03,4664940000
1606,"Jan 07, 2016",1985.32,1985.32,1938.83,1943.09,1943.09,5076590000
1607,"Jan 06, 2016",2011.71,2011.71,1979.05,1990.26,1990.26,4336660000
1608,"Jan 05, 2016",2013.78,2021.94,2004.17,2016.71,2016.71,3706620000
1609,"Jan 04, 2016",2038.20,2038.20,1989.68,2012.66,2012.66,4304880000
1610,"Dec 31, 2015",2060.59,2062.54,2043.62,2043.94,2043.94,2655330000
1611,"Dec 30, 2015",2077.34,2077.34,2061.97,2063.36,2063.36,2367430000
1612,"Dec 29, 2015",2060.54,2081.56,2060.54,2078.36,2078.36,2542000000
1613,"Dec 28, 2015",2057.77,2057.77,2044.20,2056.50,2056.50,2492510000
1614,"Dec 24, 2015",2063.52,2067.36,2058.73,2060.99,2060.99,1411860000
1615,"Dec 23, 2015",2042.20,2064.73,2042.20,2064.29,2064.29,3484090000
1616,"Dec 22, 2015",2023.15,2042.74,2020.49,2038.97,2038.97,3520860000
1617,"Dec 21, 2015",2010.27,2022.90,2005.93,2021.15,2021.15,3760280000
1618,"Dec 18, 2015",2040.81,2040.81,2005.33,2005.55,2005.55,6683070000
1619,"Dec 17, 2015",2073.76,2076.37,2041.66,2041.89,2041.89,4327390000
1620,"Dec 16, 2015",2046.50,2076.72,2042.43,2073.07,2073.07,4635450000
1621,"Dec 15, 2015",2025.55,2053.87,2025.55,2043.41,2043.41,4353540000
1622,"Dec 14, 2015",2013.37,2022.92,1993.26,2021.94,2021.94,4612440000
1623,"Dec 11, 2015",2047.27,2047.27,2008.80,2012.37,2012.37,4301060000
1624,"Dec 10, 2015",2047.93,2067.65,2045.67,2052.23,2052.23,3715150000
1625,"Dec 09, 2015",2061.17,2080.33,2036.53,2047.62,2047.62,4385250000
1626,"Dec 08, 2015",2073.39,2073.85,2052.32,2063.59,2063.59,4173570000
1627,"Dec 07, 2015",2090.42,2090.42,2066.78,2077.07,2077.07,4043820000
1628,"Dec 04, 2015",2051.24,2093.84,2051.24,2091.69,2091.69,4214910000
1629,"Dec 03, 2015",2080.71,2085.00,2042.35,2049.62,2049.62,4306490000
1630,"Dec 02, 2015",2101.71,2104.27,2077.11,2079.51,2079.51,3950640000
1631,"Dec 01, 2015",2082.93,2103.37,2082.93,2102.63,2102.63,3712120000
1632,"Nov 30, 2015",2090.95,2093.81,2080.41,2080.41,2080.41,4275030000
1633,"Nov 27, 2015",2088.82,2093.29,2084.13,2090.11,2090.11,1466840000
1634,"Nov 25, 2015",2089.30,2093.00,2086.30,2088.87,2088.87,2852940000
1635,"Nov 24, 2015",2084.42,2094.12,2070.29,2089.14,2089.14,3884930000
1636,"Nov 23, 2015",2089.41,2095.61,2081.39,2086.59,2086.59,3587980000
1637,"Nov 20, 2015",2082.82,2097.06,2082.82,2089.17,2089.17,3929600000
1638,"Nov 19, 2015",2083.70,2086.74,2078.76,2081.24,2081.24,3628110000
1639,"Nov 18, 2015",2051.99,2085.31,2051.99,2083.58,2083.58,3926390000
1640,"Nov 17, 2015",2053.67,2066.69,2045.90,2050.44,2050.44,4427350000
1641,"Nov 16, 2015",2022.08,2053.22,2019.39,2053.19,2053.19,3741240000
1642,"Nov 13, 2015",2044.64,2044.64,2022.02,2023.04,2023.04,4278750000
1643,"Nov 12, 2015",2072.29,2072.29,2045.66,2045.97,2045.97,4016370000
1644,"Nov 11, 2015",2083.41,2086.94,2074.85,2075.00,2075.00,3692410000
1645,"Nov 10, 2015",2077.19,2083.67,2069.91,2081.72,2081.72,3821440000
1646,"Nov 09, 2015",2096.56,2096.56,2068.24,2078.58,2078.58,3882350000
1647,"Nov 06, 2015",2098.60,2101.91,2083.74,2099.20,2099.20,4369020000
1648,"Nov 05, 2015",2101.68,2108.78,2090.41,2099.93,2099.93,4051890000
1649,"Nov 04, 2015",2110.60,2114.59,2096.98,2102.31,2102.31,4078870000
1650,"Nov 03, 2015",2102.63,2116.48,2097.51,2109.79,2109.79,4272060000
1651,"Nov 02, 2015",2080.76,2106.20,2080.76,2104.05,2104.05,3760020000
1652,"Oct 30, 2015",2090.00,2094.32,2079.34,2079.36,2079.36,4256200000
1653,"Oct 29, 2015",2088.35,2092.52,2082.63,2089.41,2089.41,4008940000
1654,"Oct 28, 2015",2066.48,2090.35,2063.11,2090.35,2090.35,4698110000
1655,"Oct 27, 2015",2068.75,2070.37,2058.84,2065.89,2065.89,4216880000
1656,"Oct 26, 2015",2075.08,2075.14,2066.53,2071.18,2071.18,3385800000
1657,"Oct 23, 2015",2058.19,2079.74,2058.19,2075.15,2075.15,4108460000
1658,"Oct 22, 2015",2021.88,2055.20,2021.88,2052.51,2052.51,4430850000
1659,"Oct 21, 2015",2033.47,2037.97,2017.22,2018.94,2018.94,3627790000
1660,"Oct 20, 2015",2033.13,2039.12,2026.61,2030.77,2030.77,3331500000
1661,"Oct 19, 2015",2031.73,2034.45,2022.31,2033.66,2033.66,3287320000
1662,"Oct 16, 2015",2024.37,2033.54,2020.46,2033.11,2033.11,3595430000
1663,"Oct 15, 2015",1996.47,2024.15,1996.47,2023.86,2023.86,3746290000
1664,"Oct 14, 2015",2003.66,2009.56,1990.73,1994.24,1994.24,3644590000
1665,"Oct 13, 2015",2015.00,2022.34,2001.78,2003.69,2003.69,3401920000
1666,"Oct 12, 2015",2015.65,2018.66,2010.55,2017.46,2017.46,2893250000
1667,"Oct 09, 2015",2013.73,2020.13,2007.61,2014.89,2014.89,3706900000
1668,"Oct 08, 2015",1994.01,2016.50,1987.53,2013.43,2013.43,3939140000
1669,"Oct 07, 2015",1982.34,1999.31,1976.44,1995.83,1995.83,4666470000
1670,"Oct 06, 2015",1986.63,1991.62,1971.99,1979.92,1979.92,4202400000
1671,"Oct 05, 2015",1954.33,1989.17,1954.33,1987.05,1987.05,4334490000
1672,"Oct 02, 2015",1921.77,1951.36,1893.70,1951.36,1951.36,4378570000
1673,"Oct 01, 2015",1919.65,1927.21,1900.70,1923.82,1923.82,3983600000
1674,"Sep 30, 2015",1887.14,1920.53,1887.14,1920.03,1920.03,4525070000
1675,"Sep 29, 2015",1881.90,1899.48,1871.91,1884.09,1884.09,4132390000
1676,"Sep 28, 2015",1929.18,1929.18,1879.21,1881.77,1881.77,4326660000
1677,"Sep 25, 2015",1935.93,1952.89,1921.50,1931.34,1931.34,3721870000
1678,"Sep 24, 2015",1934.81,1937.17,1908.92,1932.24,1932.24,4091530000
1679,"Sep 23, 2015",1943.24,1949.52,1932.57,1938.76,1938.76,3190530000
1680,"Sep 22, 2015",1961.39,1961.39,1929.22,1942.74,1942.74,3808260000
1681,"Sep 21, 2015",1960.84,1979.64,1955.80,1966.97,1966.97,3269350000
1682,"Sep 18, 2015",1989.66,1989.66,1953.45,1958.03,1958.03,6021240000
1683,"Sep 17, 2015",1995.33,2020.86,1986.73,1990.20,1990.20,4183790000
1684,"Sep 16, 2015",1978.02,1997.26,1977.93,1995.31,1995.31,3630680000
1685,"Sep 15, 2015",1955.10,1983.19,1954.30,1978.09,1978.09,3239860000
1686,"Sep 14, 2015",1963.06,1963.06,1948.27,1953.03,1953.03,3000200000
1687,"Sep 11, 2015",1951.45,1961.05,1939.19,1961.05,1961.05,3218590000
1688,"Sep 10, 2015",1941.59,1965.29,1937.19,1952.29,1952.29,3626320000
1689,"Sep 09, 2015",1971.45,1988.63,1937.88,1942.04,1942.04,3652120000
1690,"Sep 08, 2015",1927.30,1970.42,1927.30,1969.41,1969.41,3548650000
1691,"Sep 04, 2015",1947.76,1947.76,1911.21,1921.22,1921.22,3167090000
1692,"Sep 03, 2015",1950.79,1975.01,1944.72,1951.13,1951.13,3520700000
1693,"Sep 02, 2015",1916.52,1948.91,1916.52,1948.86,1948.86,3742620000
1694,"Sep 01, 2015",1970.09,1970.09,1903.07,1913.85,1913.85,4371850000
1695,"Aug 31, 2015",1986.73,1986.73,1965.98,1972.18,1972.18,3915100000
1696,"Aug 28, 2015",1986.06,1993.48,1975.19,1988.87,1988.87,3949080000
1697,"Aug 27, 2015",1942.77,1989.60,1942.77,1987.66,1987.66,5006390000
1698,"Aug 26, 2015",1872.75,1943.09,1872.75,1940.51,1940.51,5338250000
1699,"Aug 25, 2015",1898.08,1948.04,1867.08,1867.61,1867.61,5183560000
1700,"Aug 24, 2015",1965.15,1965.15,1867.01,1893.21,1893.21,6612690000
1701,"Aug 21, 2015",2034.08,2034.08,1970.89,1970.89,1970.89,5018240000
1702,"Aug 20, 2015",2076.61,2076.61,2035.73,2035.73,2035.73,3922470000
1703,"Aug 19, 2015",2095.69,2096.17,2070.53,2079.61,2079.61,3512920000
1704,"Aug 18, 2015",2101.99,2103.47,2094.14,2096.92,2096.92,2949990000
1705,"Aug 17, 2015",2089.70,2102.87,2079.30,2102.44,2102.44,2867690000
1706,"Aug 14, 2015",2083.15,2092.45,2080.61,2091.54,2091.54,2795590000
1707,"Aug 13, 2015",2086.19,2092.93,2078.26,2083.39,2083.39,3221300000
1708,"Aug 12, 2015",2081.10,2089.06,2052.09,2086.05,2086.05,4269130000
1709,"Aug 11, 2015",2102.66,2102.66,2076.49,2084.07,2084.07,3708880000
1710,"Aug 10, 2015",2080.98,2105.35,2080.98,2104.18,2104.18,3514460000
1711,"Aug 07, 2015",2082.61,2082.61,2067.91,2077.57,2077.57,3602320000
1712,"Aug 06, 2015",2100.75,2103.32,2075.53,2083.56,2083.56,4246570000
1713,"Aug 05, 2015",2095.27,2112.66,2095.27,2099.84,2099.84,3968680000
1714,"Aug 04, 2015",2097.68,2102.51,2088.60,2093.32,2093.32,3546710000
1715,"Aug 03, 2015",2104.49,2105.70,2087.31,2098.04,2098.04,3476770000
1716,"Jul 31, 2015",2111.60,2114.24,2102.07,2103.84,2103.84,3681340000
1717,"Jul 30, 2015",2106.78,2110.48,2094.97,2108.63,2108.63,3579410000
1718,"Jul 29, 2015",2094.70,2110.60,2094.08,2108.57,2108.57,4038900000
1719,"Jul 28, 2015",2070.75,2095.60,2069.09,2093.25,2093.25,4117740000
1720,"Jul 27, 2015",2078.19,2078.19,2063.52,2067.64,2067.64,3836750000
1721,"Jul 24, 2015",2102.24,2106.01,2077.09,2079.65,2079.65,3870040000
1722,"Jul 23, 2015",2114.16,2116.87,2098.63,2102.15,2102.15,3772810000
1723,"Jul 22, 2015",2118.21,2118.51,2110.00,2114.15,2114.15,3694070000
