Date,EUR,NIKKEI,S&P,SSE,Average,S&P Adjusted,EUR Adjusted,NIKKEI Adjusted,SSE Adjusted
1994-11-16,,181.20169506232727,41.09656748956301,,594317.326517544,299470.68729644566,0.0,889163.9657386424,0.0
1994-11-15,,181.9996416355474,41.044492890493295,,596085.3705921606,299091.21969302464,0.0,893079.5214912965,0.0
1994-11-14,,180.7773700701452,41.13363754313807,,593411.3014029262,299740.8167768471,0.0,887081.7860290053,0.0
1994-11-11,,180.9923921955568,40.80795064387153,,592752.2222705884,297367.53634189186,0.0,888136.9081992849,0.0
1994-11-10,,180.80928426073515,40.98623994916107,,592952.5603741673,298666.7305095367,0.0,887238.3902387979,0.0
1994-11-09,,182.3018641184132,41.07714984245227,,596945.865102784,299329.1909019497,0.0,894562.5393036183,0.0
1994-11-08,,184.03947388193112,41.09921535053266,,601289.5210884614,299489.9822593315,0.0,903089.0599175913,0.0
1994-11-07,,184.13521647247168,40.87149930714305,,600694.7440451144,297830.6154511514,0.0,903558.8726390775,0.0
1994-11-04,,185.94041247629696,40.80177230160901,,604869.7781997565,297322.51476182486,0.0,912417.0416376882,0.0
1994-11-03,,,41.29868754357938,,300943.53613006294,300943.53613006294,0.0,0.0,0.0
1994-11-02,,185.36874324793064,41.1751206983292,,604827.4711980252,300043.1045287249,0.0,909611.8378673255,0.0
1994-11-01,,186.9251331663899,41.34370118006338,,609260.3279759618,301271.55049912183,0.0,917249.1054528019,0.0
1994-10-31,,187.6113892045884,41.69057096708709,,612207.8909598235,303799.19063716364,0.0,920616.5912824834,0.0
1994-10-28,,185.8803419260884,41.81590305298369,,608417.3792960425,304712.48554709216,0.0,912122.2730449928,0.0
1994-10-27,,185.7977426353676,41.116867756996974,,605667.7851833457,299618.61534523696,0.0,911716.9550214543,0.0
1994-10-26,,185.32837847317435,40.83178139259835,,603477.4786554349,297541.1910078642,0.0,909413.7663030055,0.0
1994-10-25,,185.19511242149215,40.73557577736785,,602799.9825732192,296840.14068967954,0.0,908759.8244567589,0.0
1994-10-24,,186.3234194980273,40.67379235474276,,605343.1986513052,296389.9248890105,0.0,914296.4724136,0.0
1994-10-21,,186.761822665326,41.03213620596828,,607724.4554122761,299001.1765328908,0.0,916447.7342916613,0.0
1994-10-20,,187.63298307918916,41.205129789318526,,610492.1670318343,300261.7807747641,0.0,920722.5532889044,0.0
1994-10-19,,186.4782794243103,41.50786856018146,,608762.1072321549,302467.8381980423,0.0,915056.3762662676,0.0
1994-10-18,,187.637675804228,41.27662203549899,,610764.1627255301,300782.74477268115,0.0,920745.5806783789,0.0
1994-10-17,,187.31752563819808,41.391362677517016,,610396.725419365,301618.8598310665,0.0,919174.5910076635,0.0
1994-10-14,,187.42076558905345,41.40371936204203,,610695.0482836545,301708.9029912003,0.0,919681.1935761088,0.0
1994-10-13,,189.10583882224543,41.2880960997008,,614408.1358064155,300866.3562785197,0.0,927949.9153343112,0.0
1994-10-12,,188.5510707340556,41.08332818471479,,612300.9293084284,299374.21248201665,0.0,925227.6461348402,0.0
1994-10-11,,186.0333321017777,41.11157203505768,,606226.5136880863,299580.02541946527,0.0,912873.0019567072,0.0
1994-10-10,,,40.51580331688718,,295238.65877015685,295238.65877015685,0.0,0.0,0.0
1994-10-07,,185.3133654227609,40.16805090954024,,601022.3418209623,292704.58697781974,0.0,909340.0966641047,0.0
1994-10-06,,184.47318433357637,39.92621294097918,,598079.8040765739,290942.31370091526,0.0,905217.2944522325,0.0
1994-10-05,,185.3771938133262,40.02859689847218,,600670.8453644555,291688.3855991668,0.0,909653.3051297441,0.0
1994-10-04,,183.6602063801588,40.12303727305625,,596802.2758622277,292376.5726087609,0.0,901227.9791156944,0.0
1994-10-03,,184.4243689934245,40.754110804155374,,600976.480527687,296975.20542988024,0.0,904977.7556254938,0.0
1994-09-30,,183.61516721953305,40.83972497550729,,599303.0230247296,297599.0758965216,0.0,901006.9701529375,0.0
1994-09-29,,184.09672146707987,40.79824182031616,,600333.3821262317,297296.7881446438,0.0,903369.9761078196,0.0
1994-09-28,,183.08760226711024,41.0277231043522,,598693.6030451076,298969.0182614145,0.0,898418.1878288006,0.0
1994-09-27,,182.7243010302176,40.78147203417506,,596905.0204201763,297174.58671303367,0.0,896635.4541273189,0.0
1994-09-26,,185.9666807367672,40.67290973441954,,604464.7171386306,296383.4932347152,0.0,912545.9410425461,0.0
1994-09-23,,,40.57140839724976,,295643.852990759,295643.852990759,0.0,0.0,0.0
1994-09-22,,186.14791891160985,40.71262764896424,,605054.1008470142,296672.9176780024,0.0,913435.284016026,0.0
1994-09-21,,186.63324932929729,40.72939743510534,,606305.9694492237,296795.1191096126,0.0,915816.8197888349,0.0
1994-09-20,,186.1817028621788,40.8970952965163,,605809.0983192701,298017.1334257143,0.0,913601.0632128259,0.0
1994-09-19,,183.52411735403132,41.55817791860476,,601697.3136568994,302834.4424928729,0.0,900560.1848209258,0.0
1994-09-16,,185.7968077600708,41.58818700959408,,607382.743144945,303053.11873891205,0.0,911712.3675509779,0.0
1994-09-15,,,41.90769556659812,,305381.3775938005,305381.3775938005,0.0,0.0,0.0
1994-09-14,,186.95235463194095,41.37724075234557,,609449.3178177308,301515.9533623422,0.0,917382.6822731195,0.0
1994-09-13,,188.141758792287,41.263382730650754,,611952.703011178,300686.269958252,0.0,923219.1360641039,0.0
1994-09-12,,186.93263052670463,41.148642088632734,,608568.0250998137,299850.1548998667,0.0,917285.8952997606,0.0
1994-09-09,,186.7505674552692,41.3225182923062,,608754.8476608697,301117.1907960353,0.0,916392.5045257041,0.0
1994-09-08,,186.93732325174355,41.76029797262112,,610808.1070078629,304307.29132649006,0.0,917308.9226892357,0.0
1994-09-07,,187.9323825969951,41.57053460312977,,612558.1021758828,302924.48565300665,0.0,922191.7186987589,0.0
1994-09-06,,191.4066855785181,41.64732257124953,,621362.1509889534,303484.03957669536,0.0,939240.2624012115,0.0
1994-09-02,,193.8454911115119,41.57053460312977,,627066.03217842,302924.48565300665,0.0,951207.5787038334,0.0
1994-09-01,,193.74318604533883,41.76294583359076,,627516.0749706477,304326.5862893759,0.0,950705.5636519195,0.0
1994-08-31,,193.6080318945082,41.96771374857677,,627930.5434567533,305818.7300858789,0.0,950042.3568276275,0.0
1994-08-30,,193.2663061930469,42.01890572732327,,627278.6305882668,306191.7660350047,0.0,948365.4951415288,0.0
1994-08-29,,193.3442127587288,41.88827791948737,,626993.8334874485,305239.8811993045,0.0,948747.7857755926,0.0
1994-08-26,,192.1341496084642,41.81855091395335,,623770.8690023482,304731.78050997807,0.0,942809.9574947183,0.0
1994-08-25,,191.86946892590947,41.31369208907404,,621282.0165256386,301052.8742530825,0.0,941511.1587981948,0.0
1994-08-24,,192.5105941451767,41.39754101977952,,623160.5336526406,301663.88141113333,0.0,944657.1858941478,0.0
1994-08-23,,191.2827866377443,40.99859663368608,,618694.5295062736,298756.77366967045,0.0,938632.2853428768,0.0
1994-08-22,,191.41231317885385,40.80530278290188,,618308.0593200845,297348.241379006,0.0,939267.877261163,0.0
1994-08-19,,192.52091447993664,40.9253391468592,,621465.3872763957,298222.946363163,0.0,944707.8281896283,0.0
1994-08-18,,195.8064819169169,40.8803255103752,,629362.585509846,297894.93199410406,0.0,960830.2390255879,0.0
1994-08-17,,195.4478734050632,41.05684957501832,,629125.8977833699,299181.26285315846,0.0,959070.5327135813,0.0
1994-08-16,,195.0893382123454,41.04272764984687,,628194.7712829708,299078.3563844341,0.0,957311.1861815074,0.0
1994-08-15,,193.58739123437363,40.70909716767138,,623294.131671771,296647.19106082135,0.0,949941.0722827207,0.0
1994-08-12,,193.93934561228943,40.77176321061969,,624385.9825045572,297103.8385157857,0.0,951668.1264933287,0.0
1994-08-11,,195.4178289650669,40.50168139171573,,627029.4278730871,295135.7523014325,0.0,958923.1034447418,0.0
1994-08-10,,194.9381444774991,40.62701347761234,,626309.1598441142,296049.0472113611,0.0,956569.2724768672,0.0
1994-08-09,,193.24848849797215,40.41694984068703,,621398.1882440879,294518.3134890864,0.0,948278.0629990892,0.0
1994-08-08,,193.67655301011231,40.41430197971738,,622438.8056044711,294499.01852620055,0.0,950378.5926827416,0.0
1994-08-05,,192.6053835306365,40.34369235386014,,619553.4036913767,293984.48618257884,0.0,945122.3212001745,0.0
1994-08-04,,194.0614481216057,40.45931561620137,,623547.1606429517,294827.0328952594,0.0,952267.288390644,0.0
1994-08-03,,193.64746178458225,40.72851481478212,,623512.2641653669,296788.68745531735,0.0,950235.8408754164,0.0
1994-08-02,,193.9046267770383,40.649961606015935,,623857.0150015181,296216.2702230381,0.0,951497.759779998,0.0
1994-08-01,,190.25573976399596,40.68967952056064,,615049.109958922,296505.69466632535,0.0,933592.5252515187,0.0
1994-07-29,,191.9267348314568,40.44695893167636,,618264.5773112387,294736.9897351257,0.0,941792.1648873518,0.0
1994-07-28,,190.0351816871687,40.092145561743706,,612330.8513273153,292151.4647084264,0.0,932510.2379462043,0.0
1994-07-27,,188.99697127105443,39.9447479677667,,609246.5381735155,291077.37844111596,0.0,927415.697905915,0.0
1994-07-26,,190.95044638636077,40.014474973300736,,614293.4787830851,291585.4791304425,0.0,937001.4784357278,0.0
1994-07-25,,190.5026760893829,40.09302818206692,,613481.0740201835,292157.8963627216,0.0,934804.2516776455,0.0
1994-07-22,,192.0534384075065,39.99240946522035,,616919.2960881157,291424.6877730607,0.0,942413.9044031707,0.0
1994-07-21,,193.55538538547827,39.94827844905957,,620443.5616801272,291103.1050582971,0.0,949784.0183019573,0.0
1994-07-20,,195.03678336162096,39.8591337964148,,623753.4027006417,290453.5079744747,0.0,957053.2974268085,0.0
1994-07-19,,194.9842285015111,40.05860598946151,,624351.2352356305,291907.061845206,0.0,956795.408626055,0.0
1994-07-18,,194.44438181481468,40.17864235341883,,623464.0630849656,292781.766829363,0.0,954146.3593405682,0.0
1994-07-15,,194.9372096022023,40.08508459915798,,624332.3482402274,292100.0114740642,0.0,956564.6850063908,0.0
1994-07-14,,194.4481213347728,40.018888074916816,,622891.1733582511,291617.6374019188,0.0,954164.7093145835,0.0
1994-07-13,,192.780994095758,39.60582176365193,,617295.8362296899,288607.62319173163,0.0,945984.0492676483,0.0
1994-07-12,,191.46769100402355,39.53697737844112,,613822.7863105421,288105.95415670046,0.0,939539.6184643838,0.0
1994-07-11,,192.14916266826305,39.546686201996486,,615530.164766811,288176.7023539484,0.0,942883.6271796735,0.0
1994-07-08,,192.65053267935167,39.6781966301556,,617239.4443614148,289135.01884394384,0.0,945343.8698788858,0.0
1994-07-07,,193.52816391054185,39.57493005233938,,619016.4783634911,288382.5152913971,0.0,949650.4414355853,0.0
1994-07-06,,193.61272461954707,39.37634047961589,,618500.3886460316,286935.393074961,0.0,950065.3842171022,0.0
1994-07-05,,195.53993147438317,39.397523367373054,,623306.0090600523,287089.75277804746,0.0,959522.2653420572,0.0
1994-07-01,,192.8091504459913,39.38251882187839,,616551.3141297625,286980.41465502785,0.0,946122.2136044971,0.0
1994-06-30,,193.7525714954166,39.21217309949779,,618245.3619034546,285739.1053760404,0.0,950751.618430869,0.0
1994-06-29,,192.22340304250832,39.50873352809822,,615574.0344424809,287900.14121925173,0.0,943247.92766571,0.0
1994-06-28,,193.70846721008763,39.371044757676586,,618716.0000438888,286896.8031491893,0.0,950535.1969385884,0.0
1994-06-27,,190.53365541406143,39.48048967775532,,611325.2983724095,287694.32828180306,0.0,934956.268463016,0.0
1994-06-24,,194.90529540222693,39.0824279119851,,620600.8664725896,284793.6521946354,0.0,956408.0807505436,0.0
1994-06-23,,197.4718493840421,39.68525759274133,,629094.367939888,289186.4720783061,0.0,969002.2638014699,0.0
1994-06-22,,193.16495433195465,39.99064422457391,,619639.9909847724,291411.8244644701,0.0,947868.1575050747,0.0
1994-06-21,,195.3408756044658,39.83618566801119,,624415.8875944677,290286.28496279754,0.0,958545.4902261378,0.0
1994-06-20,,198.5213150102132,40.20159048182244,,633550.5117243783,292948.98984104017,0.0,974152.0336077166,0.0
1994-06-17,,201.81815598703415,40.46372871781745,,642594.4776606759,294859.1911667358,0.0,990329.764154616,0.0
1994-06-16,,200.5433295709076,40.77088059029647,,640585.7733995584,297097.4068614904,0.0,984074.1399376263,0.0
1994-06-15,,199.75016739041723,40.654374707632016,,638215.2449429937,296248.4284945145,0.0,980182.0613914729,0.0
1994-06-14,,200.41662599485787,40.80971588451796,,640416.4000361449,297380.3996504824,0.0,983452.4004218073,0.0
1994-06-13,,202.28282742418855,40.52109903882647,,643943.5870897593,295277.2486959285,0.0,992609.9254835902,0.0
1994-06-10,,200.80339086633035,40.4831463649282,,640175.4793389747,295000.68756123184,0.0,985350.2711167176,0.0
1994-06-09,,200.8747166172103,40.41165411874774,,640089.9964963152,294479.72356331476,0.0,985700.2694293157,0.0
1994-06-08,,199.55296295069488,40.3410444928905,,636589.7812686354,293965.19121969305,0.0,979214.3713175778,0.0
1994-06-07,,197.4953130092365,40.44254583006028,,631911.1161062466,294704.8314636493,0.0,969117.4007488439,0.0
1994-06-06,,194.52894252381992,40.50168139171573,,624848.5272117589,295135.7523014325,0.0,954561.3021220854,0.0
1994-06-03,,196.66449903096023,40.61200893211768,,630490.1362066123,295939.70908834157,0.0,965040.5633248831,0.0
1994-06-02,,197.1789206835632,40.39311909196021,,630954.754887093,294344.65882311406,0.0,967564.850951072,0.0
1994-06-01,,197.5929070205867,40.391353851313774,,631964.0469904116,294331.79551452346,0.0,969596.2984662998,0.0
1994-05-31,,196.84658043217965,40.29161775479042,,629769.5313115403,293605.0185791578,0.0,965934.0440439228,0.0
1994-05-27,,195.0029994016666,40.36487524161731,,625513.1820348097,294138.84588566533,0.0,956887.5181839542,0.0
1994-05-26,,192.36231503369564,40.3410444928905,,618947.3827913194,293965.19121969305,0.0,943929.5743629459,0.0
1994-05-25,,193.93747585231043,40.27749582961897,,622580.5318083774,293502.11211043346,0.0,951658.9515063213,0.0
1994-05-24,,193.54786969537955,40.14245492016699,,621132.603756636,292518.06900325685,0.0,949747.1385100152,0.0
